number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
95,0.11874515563249588,2023-09-04 00:03:58.897137,2023-09-04 00:04:09.256975,0 days 00:00:10.359838,ReLU,ReLU,,,12,16,18.0,,,0.014333137439497299,2,80,0.7127726806137411,1.51807416932703e-05,COMPLETE
96,0.10505802929401398,2023-09-04 00:04:09.257250,2023-09-04 00:04:16.104990,0 days 00:00:06.847740,ReLU,ReLU,,,12,13,18.0,,,0.011376023787800813,2,80,0.7637524472138468,3.5508302754993126e-05,COMPLETE
97,0.11147880554199219,2023-09-04 00:04:16.105262,2023-09-04 00:04:21.252022,0 days 00:00:05.146760,ReLU,ReLU,,,12,13,20.0,,,0.011470921056671754,2,80,0.6995458469753472,3.365420052439914e-05,COMPLETE
98,0.10189740359783173,2023-09-04 00:04:21.252313,2023-09-04 00:04:30.256023,0 days 00:00:09.003710,ReLU,ReLU,,,10,11,15.0,,,0.017377110467557532,2,80,0.7426961060560217,2.255173489627295e-05,COMPLETE
99,0.11466632038354874,2023-09-04 00:04:30.256293,2023-09-04 00:04:36.123165,0 days 00:00:05.866872,ReLU,Tanh,,,12,15,11.0,,,0.018753546757156053,2,80,0.7962072471660695,2.300511615191177e-05,COMPLETE
100,0.11937932670116425,2023-09-04 00:04:36.123455,2023-09-04 00:04:44.017177,0 days 00:00:07.893722,ReLU,ReLU,,,10,11,20.0,,,0.025738329353293447,2,80,0.7528193357964544,1.7009466558209533e-05,COMPLETE
101,0.12764668464660645,2023-09-04 00:04:44.017456,2023-09-04 00:04:52.235040,0 days 00:00:08.217584,ReLU,ReLU,,,10,10,14.0,,,0.01723909957958804,2,80,0.7240695101355362,3.562731350643086e-05,COMPLETE
102,0.11800764501094818,2023-09-04 00:04:52.235313,2023-09-04 00:04:58.145396,0 days 00:00:05.910083,ReLU,ReLU,,,10,11,15.0,,,0.013820001162713376,2,80,0.6837235711493185,1.3570614282618064e-05,COMPLETE
103,0.1159498542547226,2023-09-04 00:04:58.145671,2023-09-04 00:05:07.091994,0 days 00:00:08.946323,ReLU,ReLU,,,10,12,18.0,,,0.010979642165313245,2,80,0.7401932023246276,2.8392457306744893e-05,COMPLETE
104,0.10944003611803055,2023-09-04 00:05:07.092268,2023-09-04 00:05:39.406667,0 days 00:00:32.314399,ReLU,ReLU,,,2,15,19.0,,,0.005152208462310877,2,80,0.7073960055506402,2.2489088192791182e-05,COMPLETE
105,0.11239081621170044,2023-09-04 00:05:39.406943,2023-09-04 00:05:47.031733,0 days 00:00:07.624790,ReLU,ReLU,,,12,13,12.0,,,0.03421780920952468,2,80,0.7686087424870296,4.386909839980972e-05,COMPLETE
106,0.12641161680221558,2023-09-04 00:05:47.032010,2023-09-04 00:05:52.674382,0 days 00:00:05.642372,ReLU,Tanh,,,10,13,15.0,,,0.008478297986421855,2,60,0.6577288576402129,6.580898315290255e-05,COMPLETE
107,0.11851811408996582,2023-09-04 00:05:52.674672,2023-09-04 00:05:57.233173,0 days 00:00:04.558501,ReLU,ReLU,,,12,14,17.0,,,0.019961178990985276,2,80,0.6189138732050428,1.81232923558425e-05,COMPLETE
