number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
957,1.1310007572174072,2023-09-05 14:49:13.798272,2023-09-05 14:49:14.037999,0 days 00:00:00.239727,Leaky,Sigmoid,Sigmoid,Tanh,,44,23,21.0,19.0,9.0,,0.03428582273026257,4,483,0.4653371528153499,0.023076692601581336,105.98825109572638,COMPLETE
958,0.28508859872817993,2023-09-05 14:49:14.038411,2023-09-05 14:49:15.935814,0 days 00:00:01.897403,Tanh,Tanh,Sigmoid,,,53,13,23.0,14.0,,,0.001779759905019059,3,383,0.7724943041386424,4.760801796330895e-05,150.15643919431247,COMPLETE
959,0.2780214250087738,2023-09-05 14:49:15.936215,2023-09-05 14:49:16.386279,0 days 00:00:00.450064,ReLU,Leaky,ReLU,ReLU,,40,12,24.0,15.0,18.0,,0.021940400258992236,4,330,0.6563120051162503,2.28414634745698e-05,258.06713149126836,COMPLETE
960,0.5135143399238586,2023-09-05 14:49:16.386677,2023-09-05 14:49:16.588737,0 days 00:00:00.202060,Leaky,ReLU,,,,28,22,10.0,,,,0.0030069161871574684,2,349,0.12385907796851063,0.00040786628672608575,261.0308096213419,COMPLETE
961,0.3557741641998291,2023-09-05 14:49:16.589122,2023-09-05 14:49:17.291395,0 days 00:00:00.702273,Tanh,Tanh,Sigmoid,,,49,21,22.0,17.0,,,0.005336089907961632,3,339,0.4470362817068328,1.3414050622900326e-05,141.56395336400684,COMPLETE
962,0.3415912389755249,2023-09-05 14:49:17.291779,2023-09-05 14:49:17.577296,0 days 00:00:00.285517,Leaky,Sigmoid,Sigmoid,Sigmoid,,47,24,24.0,16.0,11.0,,0.02796618224093484,4,369,0.20537673270467127,7.098993139780108e-05,360.8639801025391,COMPLETE
963,0.33869031071662903,2023-09-05 14:49:17.577685,2023-09-05 14:49:21.535707,0 days 00:00:03.958022,ReLU,Tanh,Leaky,,,38,23,23.0,17.0,,,0.0001351799654740229,3,321,0.7996114015780755,3.842698838683301e-05,292.0850003916898,COMPLETE
964,0.28539785742759705,2023-09-05 14:49:21.536084,2023-09-05 14:49:22.269676,0 days 00:00:00.733592,Leaky,ReLU,Sigmoid,Sigmoid,,51,22,20.0,14.0,14.0,,0.00848152589240422,4,358,0.6941960103650919,0.0007240198456928373,185.11531982421874,COMPLETE
965,0.32066312432289124,2023-09-05 14:49:22.270072,2023-09-05 14:49:22.570677,0 days 00:00:00.300605,Tanh,Tanh,ReLU,,,45,24,22.0,20.0,,,0.013638032191761322,3,163,0.32855790614998875,5.2042149454766834e-05,1235.1776707967122,COMPLETE
966,0.5349184274673462,2023-09-05 14:49:22.571074,2023-09-05 14:49:23.085739,0 days 00:00:00.514665,ReLU,Sigmoid,,,,56,21,17.0,,,,0.0015711499581319665,2,335,0.11280442109059623,0.00019123116282000968,182.72608259969684,COMPLETE
967,0.8543810844421387,2023-09-05 14:49:23.086115,2023-09-05 14:49:25.154693,0 days 00:00:02.068578,Leaky,Tanh,Sigmoid,Leaky,,36,17,21.0,16.0,16.0,,2.524903195769297e-05,4,309,0.34092352068897247,0.0013655865519605595,100.73373464936192,COMPLETE
968,0.3840722441673279,2023-09-05 14:49:25.155094,2023-09-05 14:49:25.552299,0 days 00:00:00.397205,Tanh,ReLU,Leaky,Sigmoid,Sigmoid,33,23,6.0,15.0,19.0,22.0,0.018974450950656647,5,350,0.7262588175364577,2.8183889032649027e-05,287.08159276058797,COMPLETE
969,0.5161941647529602,2023-09-05 14:49:25.552707,2023-09-05 14:49:25.803749,0 days 00:00:00.251042,ReLU,Tanh,Sigmoid,,,41,19,23.0,18.0,,,0.05647994612036944,3,388,0.7699676588145032,0.020084392210326988,344.4069423675537,COMPLETE
970,0.3128601312637329,2023-09-05 14:49:25.804140,2023-09-05 14:49:26.195394,0 days 00:00:00.391254,Leaky,Sigmoid,Sigmoid,Sigmoid,,49,16,24.0,24.0,17.0,,0.023906008866359782,4,262,0.4502017192740368,1.8416662966519313e-05,390.9394670569378,COMPLETE
971,0.3884362280368805,2023-09-05 14:49:26.195794,2023-09-05 14:49:26.394887,0 days 00:00:00.199093,Leaky,Tanh,ReLU,,,47,10,14.0,13.0,,,0.011445909712772543,3,344,0.19177030051226265,5.976950520851261e-05,166.5365736219618,COMPLETE
972,0.412807822227478,2023-09-05 14:49:26.395281,2023-09-05 14:49:26.689978,0 days 00:00:00.294697,Tanh,ReLU,Leaky,Tanh,,43,20,3.0,12.0,22.0,,0.016640073067784963,4,325,0.21648286051605067,7.655069671486897e-05,156.87512094003182,COMPLETE
973,1.1163148880004883,2023-09-05 14:49:26.690379,2023-09-05 14:49:27.931361,0 days 00:00:01.240982,ReLU,Tanh,Sigmoid,,,58,22,4.0,14.0,,,1.3001020435284332e-05,3,377,0.2528293919053086,0.01366824705343258,180.10730348784347,COMPLETE
974,0.3274397850036621,2023-09-05 14:49:27.931751,2023-09-05 14:49:31.073986,0 days 00:00:03.142235,Leaky,Sigmoid,Sigmoid,,,46,24,22.0,18.0,,,0.00028509552515038885,3,296,0.7998948002696479,3.473462619125864e-05,179.13222428914662,COMPLETE
975,0.478135347366333,2023-09-05 14:49:31.074405,2023-09-05 14:49:31.292497,0 days 00:00:00.218092,Tanh,Tanh,Leaky,Sigmoid,,52,23,23.0,13.0,14.0,,0.014597546507823357,4,364,0.23657021840129358,2.434842308068996e-05,467.5120569177576,COMPLETE
976,0.4209776222705841,2023-09-05 14:49:31.292894,2023-09-05 14:49:31.532463,0 days 00:00:00.239569,ReLU,ReLU,,,,31,21,24.0,,,,0.003959882260686964,2,335,0.17382191026113583,0.0001348469010984085,216.46779556274413,COMPLETE
977,0.8780458569526672,2023-09-05 14:49:31.532839,2023-09-05 14:49:32.309816,0 days 00:00:00.776977,Leaky,Tanh,Sigmoid,ReLU,,38,22,18.0,19.0,18.0,,5.0285014688818443e-05,4,135,0.27010387691437576,0.0001107205943396571,117.91628169307002,COMPLETE
978,0.3423231542110443,2023-09-05 14:49:32.310238,2023-09-05 14:49:33.111977,0 days 00:00:00.801739,Sigmoid,Sigmoid,ReLU,,,50,23,23.0,17.0,,,0.009391713550434687,3,354,0.6349315700335416,0.000627033141702652,898.8974388785985,COMPLETE
979,0.3477739691734314,2023-09-05 14:49:33.112353,2023-09-05 14:49:33.947391,0 days 00:00:00.835038,Leaky,Tanh,Sigmoid,,,54,15,22.0,21.0,,,0.0011035545993068577,3,225,0.31106065587307824,0.0002363335096614207,178.8027339446239,COMPLETE
980,1.0513179302215576,2023-09-05 14:49:33.947766,2023-09-05 14:49:36.087471,0 days 00:00:02.139705,Tanh,ReLU,Leaky,Sigmoid,,35,20,24.0,16.0,15.0,,3.895222396440889e-05,4,343,0.7319038577067092,0.030903151969016364,110.04305631350847,COMPLETE
981,0.5503802299499512,2023-09-05 14:49:36.087867,2023-09-05 14:49:39.466106,0 days 00:00:03.378239,ReLU,Tanh,,,,44,22,21.0,,,,1.7892503342725377e-05,2,394,0.753814487278942,8.716715867406011e-05,272.10880440261764,COMPLETE
982,0.2764744162559509,2023-09-05 14:49:39.466474,2023-09-05 14:49:40.061437,0 days 00:00:00.594963,Leaky,Sigmoid,Sigmoid,,,48,18,23.0,15.0,,,0.020725572984138647,3,313,0.7989331170130776,5.029373479177862e-05,551.2361130891023,COMPLETE
983,0.7801746129989624,2023-09-05 14:49:40.061818,2023-09-05 14:49:42.210685,0 days 00:00:02.148867,Tanh,Tanh,ReLU,Sigmoid,,41,21,23.0,22.0,12.0,,2.4412773177653066e-05,4,181,0.7039937015707826,0.009696027041163808,114.14232858900208,COMPLETE
984,0.3922733664512634,2023-09-05 14:49:42.211074,2023-09-05 14:49:42.553658,0 days 00:00:00.342584,ReLU,Leaky,Sigmoid,,,51,3,20.0,17.0,,,0.02772952705612234,3,330,0.522757070072572,0.00015447795038017878,780.1321411132812,COMPLETE
985,0.5343697667121887,2023-09-05 14:49:42.554034,2023-09-05 14:49:42.773842,0 days 00:00:00.219808,Leaky,ReLU,Sigmoid,Sigmoid,,46,24,22.0,18.0,16.0,,0.012650690370565142,4,371,0.10594992461610893,0.00046891216980947793,156.84132720484877,COMPLETE
986,0.5421003103256226,2023-09-05 14:49:42.774353,2023-09-05 14:49:43.865283,0 days 00:00:01.090930,Leaky,Tanh,Leaky,,,33,23,19.0,14.0,,,7.420492883110916e-05,3,359,0.15596026946121425,0.0003108595825264369,125.55060505136474,COMPLETE
987,0.3458636403083801,2023-09-05 14:49:43.865667,2023-09-05 14:49:44.412685,0 days 00:00:00.547018,Tanh,Sigmoid,Sigmoid,Tanh,,49,21,21.0,15.0,13.0,,0.0180672831667113,4,322,0.7470419776119932,1.226280623118452e-05,170.8875698513455,COMPLETE
988,0.6158831715583801,2023-09-05 14:49:44.413082,2023-09-05 14:49:45.245203,0 days 00:00:00.832121,ReLU,Tanh,ReLU,,,43,24,24.0,19.0,,,9.976240163375106e-05,3,342,0.1497836649451439,4.062355170356416e-05,324.7461362693742,COMPLETE
989,0.44541892409324646,2023-09-05 14:49:45.245584,2023-09-05 14:49:45.349852,0 days 00:00:00.104268,Leaky,ReLU,,,,37,20,23.0,,,,0.03843330677122405,2,411,0.1345241798711863,6.197158244088013e-05,190.43358170358758,COMPLETE
990,0.3479604423046112,2023-09-05 14:49:45.350208,2023-09-05 14:49:46.281077,0 days 00:00:00.930869,Tanh,Tanh,Sigmoid,,,39,23,2.0,16.0,,,0.006310394436855111,3,351,0.5817519862293026,1.6416158781425196e-05,246.60058773265166,COMPLETE
991,0.5103515982627869,2023-09-05 14:49:46.281468,2023-09-05 14:49:47.962989,0 days 00:00:01.681521,ReLU,Sigmoid,Leaky,Sigmoid,,45,22,24.0,13.0,21.0,,0.0003462628743210894,4,335,0.28610556700905565,0.0007832636015669282,273.28506702024544,COMPLETE
992,0.33909377455711365,2023-09-05 14:49:47.963389,2023-09-05 14:49:48.411603,0 days 00:00:00.448214,Leaky,Tanh,Sigmoid,,,53,23,22.0,20.0,,,0.023445491419863265,3,366,0.676846186756672,0.004271799541185896,169.66130314702573,COMPLETE
993,0.3379242420196533,2023-09-05 14:49:48.411988,2023-09-05 14:49:48.748807,0 days 00:00:00.336819,Leaky,ReLU,Sigmoid,ReLU,,48,22,23.0,17.0,23.0,,0.015020192817544811,4,119,0.388929860957101,3.073180113614066e-05,192.18554633004325,COMPLETE
994,0.46558135747909546,2023-09-05 14:49:48.749206,2023-09-05 14:49:49.142186,0 days 00:00:00.392980,Tanh,Tanh,ReLU,Sigmoid,,21,21,24.0,24.0,6.0,,0.010663856397211543,4,328,0.166419869760703,0.0027578135448997434,335.78154689982784,COMPLETE
995,0.2947397530078888,2023-09-05 14:49:49.142590,2023-09-05 14:49:49.503362,0 days 00:00:00.360772,ReLU,Sigmoid,Leaky,,,42,23,18.0,23.0,,,0.019988547663388742,3,286,0.3735215083329083,4.760804850958056e-05,195.18545701768664,COMPLETE
996,0.5126621127128601,2023-09-05 14:49:49.503749,2023-09-05 14:49:53.054574,0 days 00:00:03.550825,Leaky,Tanh,Sigmoid,Leaky,,51,20,23.0,12.0,20.0,,5.943581818843535e-05,4,347,0.7173233278670408,0.001173116990084047,167.7451923821089,COMPLETE
997,0.2839655876159668,2023-09-05 14:49:53.054970,2023-09-05 14:49:54.502290,0 days 00:00:01.447320,Tanh,ReLU,Sigmoid,,,35,19,22.0,14.0,,,0.0022287043013998883,3,376,0.7618871717042577,6.903211692991592e-05,166.10525368355417,COMPLETE
998,0.3349341154098511,2023-09-05 14:49:54.502686,2023-09-05 14:49:54.951826,0 days 00:00:00.449140,ReLU,Tanh,ReLU,Sigmoid,,46,17,22.0,16.0,17.0,,0.013435144294400281,4,311,0.47616123536622007,3.7884674566667036e-05,465.1267856029754,COMPLETE
999,1.0544145107269287,2023-09-05 14:49:54.952240,2023-09-05 14:49:55.124952,0 days 00:00:00.172712,Sigmoid,Sigmoid,,,,40,24,23.0,,,,0.032204910765913405,2,63,0.7723271622232254,0.04646367325207392,124.48055683482777,COMPLETE
1000,0.2757927179336548,2023-09-05 14:49:55.125351,2023-09-05 14:49:55.553859,0 days 00:00:00.428508,Leaky,Tanh,Sigmoid,,,44,22,20.0,18.0,,,0.016939118350696093,3,421,0.7286442165893107,0.0002511921381863103,374.4242882006096,COMPLETE
1001,0.5921624898910522,2023-09-05 14:49:55.554240,2023-09-05 14:49:58.802381,0 days 00:00:03.248141,Leaky,ReLU,Leaky,,,55,24,19.0,17.0,,,1.4140341943683763e-05,3,359,0.7711670231531778,0.0001281340901628984,153.00579527958521,COMPLETE
1002,0.4449772834777832,2023-09-05 14:49:58.802783,2023-09-05 14:49:59.113535,0 days 00:00:00.310752,Tanh,Tanh,Sigmoid,Sigmoid,,49,16,5.0,19.0,19.0,,0.009332179958794512,4,318,0.1319857831613705,0.0009684709426527487,271.3721479020029,COMPLETE
1003,0.3297785520553589,2023-09-05 14:49:59.113937,2023-09-05 14:49:59.712752,0 days 00:00:00.598815,ReLU,Sigmoid,Sigmoid,,,31,12,23.0,16.0,,,0.02218990922248717,3,302,0.7977351028444738,0.00041561248486221867,162.26547662835372,COMPLETE
1004,0.8922428488731384,2023-09-05 14:49:59.713152,2023-09-05 14:49:59.840595,0 days 00:00:00.127443,Leaky,Tanh,Leaky,Tanh,,37,21,24.0,15.0,15.0,,0.027896277263451962,4,385,0.14061217594919292,0.09938362532409914,104.085205078125,COMPLETE
1005,0.42604589462280273,2023-09-05 14:49:59.841005,2023-09-05 14:50:00.057071,0 days 00:00:00.216066,Tanh,,,,,47,11,,,,,0.011457882518188089,1,335,0.1791687811578989,2.0591994426677986e-05,381.8135919256525,COMPLETE
1006,0.25733789801597595,2023-09-05 14:50:00.057446,2023-09-05 14:50:00.597161,0 days 00:00:00.539715,ReLU,ReLU,ReLU,,,42,23,15.0,18.0,,,0.007668521414027224,3,346,0.6970392169078989,0.0014649689234613012,236.32055523930762,COMPLETE
1007,0.9727703332901001,2023-09-05 14:50:00.597559,2023-09-05 14:50:03.785103,0 days 00:00:03.187544,Leaky,Tanh,Sigmoid,,,52,22,16.0,17.0,,,1.0504715888979695e-05,3,355,0.737918598470425,0.0005862814258634096,215.40401957337286,COMPLETE
1008,0.3920000195503235,2023-09-05 14:50:03.785493,2023-09-05 14:50:04.618333,0 days 00:00:00.832840,Leaky,Sigmoid,Sigmoid,Sigmoid,,50,23,21.0,20.0,18.0,,0.002891733305910365,4,324,0.4903742819204099,1.4556636244929701e-05,311.24051295689173,COMPLETE
1009,0.3099110424518585,2023-09-05 14:50:04.618735,2023-09-05 14:50:05.119152,0 days 00:00:00.500417,Tanh,Tanh,Leaky,ReLU,,45,22,23.0,13.0,10.0,,0.01667576059276552,4,367,0.5495208501415753,8.305106276735451e-05,154.87009970347086,COMPLETE
1010,0.5280637145042419,2023-09-05 14:50:05.119550,2023-09-05 14:50:05.696022,0 days 00:00:00.576472,ReLU,ReLU,Sigmoid,,,33,24,24.0,14.0,,,0.0004882739346048908,3,339,0.12320798905077207,5.596337930605921e-05,195.37478471033782,COMPLETE
1011,0.25914812088012695,2023-09-05 14:50:05.696413,2023-09-05 14:50:06.168831,0 days 00:00:00.472418,Leaky,Leaky,,,,35,20,22.0,,,,0.01404565963614383,2,330,0.6624735676570821,4.44868116259535e-05,460.58046930486506,COMPLETE
1012,0.5046255588531494,2023-09-05 14:50:06.169220,2023-09-05 14:50:08.502717,0 days 00:00:02.333497,Tanh,Tanh,ReLU,Sigmoid,,48,19,19.0,15.0,16.0,,0.00017419236098282373,4,352,0.4036343447611845,2.47706778478106e-05,203.43025723370639,COMPLETE
1013,1.1103242635726929,2023-09-05 14:50:08.503161,2023-09-05 14:50:08.835178,0 days 00:00:00.332017,ReLU,Sigmoid,Sigmoid,,,39,17,10.0,18.0,,,0.003564158654841077,3,374,0.7992778656431699,0.025492628605987493,113.52723693847656,COMPLETE
1014,0.3361671566963196,2023-09-05 14:50:08.835606,2023-09-05 14:50:09.138247,0 days 00:00:00.302641,Leaky,Tanh,,,,44,21,23.0,,,,0.04663464854740401,2,340,0.6136778929099778,0.005182237022733055,1634.8235788056345,COMPLETE
1015,0.26587870717048645,2023-09-05 14:50:09.138632,2023-09-05 14:50:09.734817,0 days 00:00:00.596185,Leaky,ReLU,Leaky,Sigmoid,,29,23,20.0,16.0,14.0,,0.019890358266324633,4,402,0.7544997258881948,9.674043093861736e-05,293.3483143468057,COMPLETE
1016,0.37442177534103394,2023-09-05 14:50:09.735228,2023-09-05 14:50:09.932715,0 days 00:00:00.197487,Tanh,Tanh,Sigmoid,,,46,22,22.0,14.0,,,0.024686205058445043,3,362,0.1827288667803979,3.2551996706188964e-05,169.5700612622638,COMPLETE
1017,0.8314794301986694,2023-09-05 14:50:09.933115,2023-09-05 14:50:13.245195,0 days 00:00:03.312080,ReLU,Sigmoid,Sigmoid,,,41,14,9.0,17.0,,,3.6085561967079985e-05,3,322,0.719360949081606,6.706829019358245e-05,111.34597524796953,COMPLETE
1018,0.49346092343330383,2023-09-05 14:50:13.245607,2023-09-05 14:50:13.937416,0 days 00:00:00.691809,Leaky,Tanh,ReLU,Sigmoid,ReLU,53,19,18.0,15.0,17.0,4.0,0.00530588212285129,5,347,0.20680729946026466,0.000330147014532793,548.5626026419706,COMPLETE
1019,0.3940775394439697,2023-09-05 14:50:13.937828,2023-09-05 14:50:14.140719,0 days 00:00:00.202891,Tanh,ReLU,Sigmoid,Tanh,,50,18,17.0,12.0,12.0,,0.03413585924305394,4,192,0.2936548206396968,1.876927330002173e-05,344.22412963867185,COMPLETE
1020,0.47256770730018616,2023-09-05 14:50:14.141128,2023-09-05 14:50:18.553412,0 days 00:00:04.412284,ReLU,Tanh,Leaky,Sigmoid,,47,24,24.0,13.0,14.0,,2.789053750196451e-05,4,382,0.774408661319776,0.00016671425684351373,236.83924999536643,COMPLETE
1021,0.26209235191345215,2023-09-05 14:50:18.553816,2023-09-05 14:50:19.165653,0 days 00:00:00.611837,Leaky,Sigmoid,Sigmoid,,,36,20,21.0,16.0,,,0.012129244638157463,3,332,0.7484120347848943,5.1550067804444594e-05,166.73817914597532,COMPLETE
1022,0.34706851840019226,2023-09-05 14:50:19.166048,2023-09-05 14:50:20.882560,0 days 00:00:01.716512,Tanh,Tanh,ReLU,,,43,23,23.0,18.0,,,0.0006327643526976044,3,308,0.6927007864300148,0.0006974817753790866,174.36920933390772,COMPLETE
1023,0.7268428206443787,2023-09-05 14:50:20.882951,2023-09-05 14:50:21.743138,0 days 00:00:00.860187,Sigmoid,ReLU,,,,48,15,24.0,,,,8.030089445585717e-05,2,358,0.19753174193598844,0.0005322196342430002,124.50664305020977,COMPLETE
1024,0.2784654498100281,2023-09-05 14:50:21.743519,2023-09-05 14:50:22.217243,0 days 00:00:00.473724,Leaky,Tanh,Sigmoid,ReLU,,56,21,23.0,19.0,18.0,,0.016503047139279803,4,315,0.7704380401459506,2.7913733577781807e-05,231.10546366373697,COMPLETE
1025,0.31006908416748047,2023-09-05 14:50:22.217638,2023-09-05 14:50:22.999678,0 days 00:00:00.782040,ReLU,Sigmoid,Leaky,,,32,24,22.0,4.0,,,0.010090703346184293,3,342,0.728344563533002,1.2564008708183595e-05,236.00537813626804,COMPLETE
1026,0.3554480969905853,2023-09-05 14:50:23.000100,2023-09-05 14:50:23.462393,0 days 00:00:00.462293,Leaky,Tanh,Sigmoid,Sigmoid,,51,22,24.0,17.0,19.0,,0.008236002393367386,4,369,0.33565109059970255,8.014731648596905e-05,293.07419475756194,COMPLETE
1027,0.2587817311286926,2023-09-05 14:50:23.462787,2023-09-05 14:50:23.964419,0 days 00:00:00.501632,Tanh,ReLU,Sigmoid,,,38,23,19.0,21.0,,,0.0207716650634231,3,393,0.7989393324771971,3.986693224664965e-05,164.5007289341518,COMPLETE
1028,0.3608946204185486,2023-09-05 14:50:23.964816,2023-09-05 14:50:27.526965,0 days 00:00:03.562149,ReLU,Tanh,ReLU,Leaky,,49,21,23.0,15.0,17.0,,0.00013338142232751691,4,332,0.7456837733598105,5.8498015878511215e-05,137.35377598957842,COMPLETE
1029,0.32467854022979736,2023-09-05 14:50:27.527367,2023-09-05 14:50:28.045897,0 days 00:00:00.518530,Leaky,Sigmoid,Leaky,,,44,22,22.0,13.0,,,0.014326769688625805,3,354,0.702541738352801,0.0001123761448458138,263.8215163548787,COMPLETE
1030,0.3225885331630707,2023-09-05 14:50:28.046297,2023-09-05 14:50:28.488747,0 days 00:00:00.442450,Tanh,Tanh,Sigmoid,Sigmoid,,41,23,23.0,14.0,15.0,,0.029312026515777398,4,81,0.6455942612461134,1.496818127275028e-05,187.50025446274702,COMPLETE
1031,0.31211256980895996,2023-09-05 14:50:28.489152,2023-09-05 14:50:29.317015,0 days 00:00:00.827863,Leaky,ReLU,Sigmoid,,,34,20,21.0,18.0,,,0.01765155234572335,3,323,0.7991934752625804,0.00243125250552946,242.61702728271484,COMPLETE
1032,0.2968350052833557,2023-09-05 14:50:29.317408,2023-09-05 14:50:30.058438,0 days 00:00:00.741030,ReLU,Tanh,Sigmoid,,,46,11,14.0,17.0,,,0.012367990029327867,3,347,0.7654208077782488,0.0008499949882864111,240.94110682390738,COMPLETE
1033,0.4341687560081482,2023-09-05 14:50:30.058826,2023-09-05 14:50:31.415459,0 days 00:00:01.356633,Leaky,Leaky,,,,54,18,20.0,,,,0.001178057969919087,2,364,0.5940650836435234,0.028408175311624293,209.2649770804814,COMPLETE
1034,0.5675915479660034,2023-09-05 14:50:31.415855,2023-09-05 14:50:32.038184,0 days 00:00:00.622329,Tanh,Sigmoid,Leaky,Sigmoid,,52,9,22.0,23.0,13.0,,0.0009266037935014359,4,253,0.12812029333327274,0.0018806218408443677,176.6663234846394,COMPLETE
1035,0.3165535032749176,2023-09-05 14:50:32.038574,2023-09-05 14:50:32.737079,0 days 00:00:00.698505,ReLU,Tanh,ReLU,Sigmoid,,39,22,23.0,16.0,16.0,,0.0018763501321402674,4,300,0.5074901089621385,2.362259142238007e-05,199.65688452922123,COMPLETE
1036,0.31503379344940186,2023-09-05 14:50:32.737478,2023-09-05 14:50:33.662989,0 days 00:00:00.925511,Leaky,ReLU,Sigmoid,,,16,24,24.0,19.0,,,0.022770592560795236,3,340,0.7232751012324939,3.277139216001689e-05,592.5407538163034,COMPLETE
1037,0.522013247013092,2023-09-05 14:50:33.663396,2023-09-05 14:50:34.269408,0 days 00:00:00.606012,Tanh,Tanh,Sigmoid,,,49,23,1.0,24.0,,,0.006586498740314347,3,380,0.2628134825608495,4.6590000921396856e-05,242.14887980925732,COMPLETE
1038,0.3132369816303253,2023-09-05 14:50:34.269801,2023-09-05 14:50:34.779245,0 days 00:00:00.509444,Leaky,Sigmoid,,,,46,13,18.0,,,,0.019027158282828593,2,331,0.7476507443153194,0.00038820507967967467,242.031904185902,COMPLETE
1039,0.28858545422554016,2023-09-05 14:50:34.779630,2023-09-05 14:50:35.447498,0 days 00:00:00.667868,ReLU,ReLU,Leaky,Tanh,,41,16,8.0,15.0,17.0,,0.014976327650118647,4,351,0.6775814939972187,7.283618679757925e-05,241.19502851698132,COMPLETE
1040,0.2511133849620819,2023-09-05 14:50:35.447906,2023-09-05 14:50:36.687693,0 days 00:00:01.239787,Leaky,Tanh,ReLU,,,37,24,19.0,11.0,,,0.0016589733584569221,3,316,0.7997458042775745,4.0070913439264813e-05,179.32452785845885,COMPLETE
1041,0.5294984579086304,2023-09-05 14:50:36.688086,2023-09-05 14:50:36.887305,0 days 00:00:00.199219,Tanh,Tanh,Sigmoid,ReLU,,44,21,23.0,20.0,15.0,,0.06299143497816913,4,338,0.19004421886050415,0.0002585887389192308,201.11901688575745,COMPLETE
1042,0.895552396774292,2023-09-05 14:50:36.887691,2023-09-05 14:50:37.196759,0 days 00:00:00.309068,ReLU,Sigmoid,Sigmoid,Sigmoid,Leaky,48,17,20.0,22.0,18.0,23.0,0.024672612972791913,5,374,0.7735301615810398,0.00021255652334354407,101.32325475356159,COMPLETE
1043,0.3197669982910156,2023-09-05 14:50:37.197179,2023-09-05 14:50:37.425559,0 days 00:00:00.228380,Leaky,ReLU,Leaky,,,51,21,24.0,14.0,,,0.03773354600377837,3,359,0.22186722257532174,0.0004817895342679943,258.2200709751674,COMPLETE
1044,1.0282297134399414,2023-09-05 14:50:37.425950,2023-09-05 14:50:37.586780,0 days 00:00:00.160830,Tanh,Tanh,Sigmoid,Sigmoid,,35,20,22.0,13.0,16.0,,0.010581835938551273,4,329,0.1585584830182067,0.06879879801994611,109.7100216258656,COMPLETE
1045,0.39116284251213074,2023-09-05 14:50:37.587179,2023-09-05 14:50:39.338419,0 days 00:00:01.751240,Leaky,Tanh,ReLU,,,42,23,23.0,3.0,,,0.0003702672255243486,3,170,0.7134724423112754,0.006664606167669296,228.612607978372,COMPLETE
1046,0.34051766991615295,2023-09-05 14:50:39.338804,2023-09-05 14:50:39.718392,0 days 00:00:00.379588,ReLU,Sigmoid,Sigmoid,Sigmoid,,30,22,24.0,17.0,11.0,,0.014035803817090218,4,280,0.2562887733156554,1.1572307898261016e-05,180.42135066612093,COMPLETE
