number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
118,0.18804091215133667,2023-09-01 23:16:15.712388,2023-09-01 23:16:18.679543,0 days 00:00:02.967155,Tanh,ReLU,,30,13,16.0,,0.05058573219053242,2,100,0.7038166778302614,3.723877910925237e-05,COMPLETE
119,0.18978740274906158,2023-09-01 23:16:18.679813,2023-09-01 23:16:22.986900,0 days 00:00:04.307087,ReLU,Tanh,,16,8,14.0,,0.019716462140790487,2,100,0.6161548918718858,7.38538580499357e-05,COMPLETE
120,0.1824081987142563,2023-09-01 23:16:22.987190,2023-09-01 23:16:28.786542,0 days 00:00:05.799352,Tanh,Leaky,,12,10,11.0,,0.006068745208496229,2,100,0.6440832818924239,0.00023055535109115345,COMPLETE
121,0.1893424391746521,2023-09-01 23:16:28.786814,2023-09-01 23:16:33.969769,0 days 00:00:05.182955,Leaky,Tanh,,16,11,13.0,,0.017604647325098564,2,100,0.7475987075025813,0.00013354989082069431,COMPLETE
122,0.179295614361763,2023-09-01 23:16:33.970036,2023-09-01 23:16:37.923710,0 days 00:00:03.953674,Leaky,Tanh,,16,12,13.0,,0.014150953403231376,2,100,0.5652783211482636,0.00010355062801555754,COMPLETE
123,0.20071546733379364,2023-09-01 23:16:37.923977,2023-09-01 23:16:42.309121,0 days 00:00:04.385144,Leaky,Tanh,,16,9,12.0,,0.007809820234767893,2,100,0.6325379693717432,8.21401525245379e-05,COMPLETE
124,0.16029365360736847,2023-09-01 23:16:42.309391,2023-09-01 23:16:47.061148,0 days 00:00:04.751757,Leaky,Tanh,,16,11,15.0,,0.00913093406638982,2,100,0.6811686859455534,0.00012091544304955431,COMPLETE
125,0.18392080068588257,2023-09-01 23:16:47.061411,2023-09-01 23:17:04.110818,0 days 00:00:17.049407,Leaky,Tanh,,4,6,16.0,,0.009174960215476114,2,100,0.6814942673947972,5.0104989155776236e-05,COMPLETE
126,0.2019995152950287,2023-09-01 23:17:04.111112,2023-09-01 23:17:43.083290,0 days 00:00:38.972178,Tanh,Tanh,,2,7,15.0,,0.012917194187012242,2,100,0.7975668054784341,0.00016358057356176788,COMPLETE
127,0.1734175980091095,2023-09-01 23:17:43.083574,2023-09-01 23:17:45.074179,0 days 00:00:01.990605,Leaky,Leaky,,16,12,14.0,,0.010880843140611201,2,40,0.7139213431128446,5.980324494372333e-05,COMPLETE
128,0.19450324773788452,2023-09-01 23:17:45.074464,2023-09-01 23:17:47.173707,0 days 00:00:02.099243,Leaky,Leaky,,16,14,14.0,,0.004356311094131783,2,40,0.7581198687762362,0.00012690298634184652,COMPLETE
129,0.18001343309879303,2023-09-01 23:17:47.173981,2023-09-01 23:17:48.825272,0 days 00:00:01.651291,Leaky,Leaky,,16,13,15.0,,0.0031682215179572003,2,40,0.5907122250144043,9.454837979603254e-05,COMPLETE
130,0.1955994814634323,2023-09-01 23:17:48.825558,2023-09-01 23:17:50.838359,0 days 00:00:02.012801,Leaky,Leaky,,16,11,17.0,,0.005597378313350764,2,40,0.7238971497484791,1.9452540464262746e-05,COMPLETE
131,0.21511749923229218,2023-09-01 23:17:50.838639,2023-09-01 23:17:52.783279,0 days 00:00:01.944640,Leaky,Leaky,,16,12,14.0,,0.010754846220197165,2,40,0.6983628903130796,5.445669670205174e-05,COMPLETE
132,0.18833060562610626,2023-09-01 23:17:52.783551,2023-09-01 23:17:55.549942,0 days 00:00:02.766391,Tanh,Leaky,,16,10,11.0,,0.008825045940382317,2,60,0.6630288133130746,6.365064126954e-05,COMPLETE
133,0.1903490275144577,2023-09-01 23:17:55.550222,2023-09-01 23:18:03.302213,0 days 00:00:07.751991,Leaky,Tanh,,4,11,10.0,,0.00680381515750578,2,40,0.7681703839043899,3.215727598574631e-05,COMPLETE
134,0.17759694159030914,2023-09-01 23:18:03.302505,2023-09-01 23:18:10.765471,0 days 00:00:07.462966,Tanh,Tanh,,10,7,16.0,,0.020998623004194358,2,100,0.7100263026070923,4.27662429296465e-05,COMPLETE
135,0.1945304572582245,2023-09-01 23:18:10.765749,2023-09-01 23:18:16.485960,0 days 00:00:05.720211,Tanh,Tanh,,8,9,12.0,,0.011472497469542962,2,60,0.7392354890317887,2.4274762334161978e-05,COMPLETE
136,0.1549166738986969,2023-09-01 23:18:16.486239,2023-09-01 23:18:21.162874,0 days 00:00:04.676635,Tanh,Leaky,,16,12,13.0,,0.014344423723913369,2,100,0.6770632584745198,7.443277549608814e-05,COMPLETE
137,0.2062968909740448,2023-09-01 23:18:21.163147,2023-09-01 23:18:25.375736,0 days 00:00:04.212589,Leaky,Leaky,,16,15,14.0,,0.007972192279501793,2,100,0.6096111942191124,7.390695800804597e-05,COMPLETE
138,0.2049160748720169,2023-09-01 23:18:25.376015,2023-09-01 23:18:27.662709,0 days 00:00:02.286694,Tanh,Leaky,,16,12,13.0,,0.010316387187951043,2,60,0.5465682856287342,0.00011097174474679573,COMPLETE
139,0.18488720059394836,2023-09-01 23:18:27.663001,2023-09-01 23:18:31.237686,0 days 00:00:03.574685,Tanh,Leaky,,16,13,12.0,,0.01330961944015707,2,80,0.6450090422530763,8.930713005782408e-05,COMPLETE
140,0.2543402314186096,2023-09-01 23:18:31.237959,2023-09-01 23:18:35.890595,0 days 00:00:04.652636,Sigmoid,Leaky,,16,5,15.0,,0.0015310078063182151,2,100,0.6747702299077385,3.746166052012035e-05,COMPLETE
141,0.17608438432216644,2023-09-01 23:18:35.890872,2023-09-01 23:19:09.622658,0 days 00:00:33.731786,Tanh,Leaky,,2,12,11.0,,0.014960978033379525,2,100,0.6975588797936844,6.525322834598716e-05,COMPLETE
142,0.16244708001613617,2023-09-01 23:19:09.622948,2023-09-01 23:19:28.428657,0 days 00:00:18.805709,Tanh,Sigmoid,,4,10,8.0,,0.01949110493497808,2,100,0.7635510392304834,5.8059602098063594e-05,COMPLETE
143,0.22264623641967773,2023-09-01 23:19:28.428937,2023-09-01 23:19:47.055778,0 days 00:00:18.626841,Tanh,Sigmoid,,4,11,9.0,,0.023767598649037533,2,100,0.7632736053017861,2.7989339277432723e-05,COMPLETE
144,0.18109376728534698,2023-09-01 23:19:47.056058,2023-09-01 23:20:05.989373,0 days 00:00:18.933315,Tanh,Sigmoid,,4,8,10.0,,0.004979947189032218,2,100,0.7751174903561013,0.0001969405022818849,COMPLETE
145,0.20459602773189545,2023-09-01 23:20:05.989661,2023-09-01 23:20:23.804474,0 days 00:00:17.814813,Tanh,Sigmoid,,4,6,8.0,,0.008846300865905536,2,100,0.7322053034010142,7.436990803769948e-05,COMPLETE
146,0.18303616344928741,2023-09-01 23:20:23.804764,2023-09-01 23:20:40.350961,0 days 00:00:16.546197,Tanh,Sigmoid,,4,10,13.0,,0.002195814655135474,2,100,0.6759891675207408,4.5317563281567535e-05,COMPLETE
147,0.18102358281612396,2023-09-01 23:20:40.351254,2023-09-01 23:20:43.324769,0 days 00:00:02.973515,Tanh,Sigmoid,,16,7,9.0,,0.018237023371145775,2,60,0.7327841717836167,0.00013233070269085608,COMPLETE
148,0.19640254974365234,2023-09-01 23:20:43.325032,2023-09-01 23:20:46.496241,0 days 00:00:03.171209,ReLU,Leaky,,30,8,12.0,,0.01175933951218174,2,100,0.7936428256689294,6.11363924806934e-05,COMPLETE
149,0.22386574745178223,2023-09-01 23:20:46.496517,2023-09-01 23:20:52.889213,0 days 00:00:06.392696,Leaky,ReLU,,4,7,11.0,,0.006610966531282436,2,40,0.648703902197153,9.996072112775687e-05,COMPLETE
150,0.17326371371746063,2023-09-01 23:20:52.889491,2023-09-01 23:20:57.064542,0 days 00:00:04.175051,Tanh,Leaky,,16,9,20.0,,0.0028637693485293308,2,100,0.6118314227138283,3.5582157076483845e-05,COMPLETE
151,0.17677457630634308,2023-09-01 23:20:57.064819,2023-09-01 23:21:01.234903,0 days 00:00:04.170084,Tanh,Leaky,,16,10,19.0,,0.0029753439810217227,2,100,0.6101750298933318,3.433244482311268e-05,COMPLETE
152,0.2169370949268341,2023-09-01 23:21:01.235179,2023-09-01 23:21:05.259562,0 days 00:00:04.024383,Tanh,Leaky,,16,9,14.0,,0.0018897969416649045,2,100,0.5913518359777598,4.3679354233999955e-05,COMPLETE
153,0.19937190413475037,2023-09-01 23:21:05.259839,2023-09-01 23:21:08.710836,0 days 00:00:03.450997,Tanh,Leaky,,16,11,20.0,,0.002616116402268411,2,100,0.5002319152755133,5.485141013504044e-05,COMPLETE
154,0.1571023315191269,2023-09-01 23:21:08.711117,2023-09-01 23:21:13.575935,0 days 00:00:04.864818,Tanh,Leaky,,16,8,21.0,,0.004253803675120777,2,100,0.7108187274091659,2.7562530018897967e-05,COMPLETE
155,0.18317946791648865,2023-09-01 23:21:13.576207,2023-09-01 23:21:46.208596,0 days 00:00:32.632389,Tanh,Tanh,,2,8,21.0,,0.003583309874274861,2,100,0.6839678874601772,2.5080934185367704e-05,COMPLETE
156,0.15302959084510803,2023-09-01 23:21:46.208879,2023-09-01 23:21:51.373888,0 days 00:00:05.165009,Tanh,Leaky,,16,9,21.0,,0.004337782142454349,2,100,0.7572928148908712,1.9864092955036404e-05,COMPLETE
157,0.1654159426689148,2023-09-01 23:21:51.374158,2023-09-01 23:22:09.653334,0 days 00:00:18.279176,Tanh,Tanh,,4,8,23.0,,0.004332681976436368,2,100,0.7494450482410129,1.7584850485596648e-05,COMPLETE
158,0.22734799981117249,2023-09-01 23:22:09.653609,2023-09-01 23:22:29.081107,0 days 00:00:19.427498,Tanh,Tanh,,4,9,23.0,,0.004963963639181538,2,100,0.7992271135743836,1.7053600121517704e-05,COMPLETE
159,0.21906356513500214,2023-09-01 23:22:29.081376,2023-09-01 23:22:47.470444,0 days 00:00:18.389068,Tanh,Leaky,,4,8,22.0,,0.0042770636134723036,2,100,0.7513980423986791,2.1129161099755898e-05,COMPLETE
160,0.1840467005968094,2023-09-01 23:22:47.470741,2023-09-01 23:23:06.046758,0 days 00:00:18.576017,Tanh,Tanh,,4,10,24.0,,0.0076894920379283575,2,100,0.7643663919634078,1.2199515637169183e-05,COMPLETE
161,0.16227023303508759,2023-09-01 23:23:06.047032,2023-09-01 23:23:23.481355,0 days 00:00:17.434323,Tanh,Tanh,,4,7,22.0,,0.005916104515110285,2,100,0.7154650796991455,1.9064648056898776e-05,COMPLETE
162,0.19790469110012054,2023-09-01 23:23:23.481646,2023-09-01 23:23:40.911963,0 days 00:00:17.430317,Tanh,Tanh,,4,8,22.0,,0.0039629424690328305,2,100,0.7126056991933727,1.60730986286806e-05,COMPLETE
163,0.1705888956785202,2023-09-01 23:23:40.912236,2023-09-01 23:23:57.057592,0 days 00:00:16.145356,Tanh,Tanh,,4,7,21.0,,0.005604970041735942,2,100,0.6614429671149924,1.9641949045183485e-05,COMPLETE
164,0.19157610833644867,2023-09-01 23:23:57.057866,2023-09-01 23:24:13.215631,0 days 00:00:16.157765,Tanh,Tanh,,4,6,21.0,,0.00530528905142834,2,100,0.6599235477695224,1.9129128933021875e-05,COMPLETE
165,0.1852995604276657,2023-09-01 23:24:13.215904,2023-09-01 23:24:30.014736,0 days 00:00:16.798832,Tanh,Tanh,,4,8,23.0,,0.003536049776858663,2,100,0.6877587115442381,2.3126663597016565e-05,COMPLETE
166,0.1834508776664734,2023-09-01 23:24:30.015018,2023-09-01 23:24:48.236788,0 days 00:00:18.221770,Tanh,Tanh,,4,9,21.0,,0.006747889991201667,2,100,0.7448686823680764,2.7527798660362924e-05,COMPLETE
