number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
488,0.20870469510555267,2023-09-01 23:51:22.104499,2023-09-01 23:51:24.305013,0 days 00:00:02.200514,Tanh,Leaky,10,23,23.0,0.027542530960788198,2,100,0.2066350318112277,0.00035741961111862184,COMPLETE
489,0.2027980238199234,2023-09-01 23:51:24.305320,2023-09-01 23:51:25.566640,0 days 00:00:01.261320,Tanh,Tanh,10,20,21.0,0.006649826608576317,2,40,0.29673521609273373,3.073363621890635e-05,COMPLETE
490,0.1956498622894287,2023-09-01 23:51:25.566957,2023-09-01 23:51:41.703136,0 days 00:00:16.136179,Tanh,Tanh,2,22,6.0,0.003494236987099391,2,100,0.3429799353140296,7.560233799897345e-05,COMPLETE
491,0.18571752309799194,2023-09-01 23:51:41.703455,2023-09-01 23:51:48.895128,0 days 00:00:07.191673,Leaky,Tanh,10,24,23.0,0.0013061691319888101,2,100,0.690470021592995,0.00014846393610576305,COMPLETE
492,0.21352629363536835,2023-09-01 23:51:48.895434,2023-09-01 23:51:50.979046,0 days 00:00:02.083612,Tanh,Tanh,10,21,22.0,0.0022148624527267196,2,100,0.19661722873047285,1.6541229681382223e-05,COMPLETE
493,0.27075934410095215,2023-09-01 23:51:50.979361,2023-09-01 23:51:56.335351,0 days 00:00:05.355990,Tanh,Leaky,10,22,23.0,8.154858584056398e-05,2,100,0.5124874107617451,3.678239844798237e-05,COMPLETE
494,0.19784489274024963,2023-09-01 23:51:56.335667,2023-09-01 23:52:00.736578,0 days 00:00:04.400911,Tanh,Tanh,10,23,24.0,0.005631677827882897,2,100,0.42341781705300996,0.0009628815011822655,COMPLETE
495,0.22626006603240967,2023-09-01 23:52:00.736892,2023-09-01 23:52:07.288537,0 days 00:00:06.551645,Leaky,Tanh,12,21,23.0,0.035537082652104465,2,100,0.7425030908809638,9.05136869291882e-05,COMPLETE
496,0.17677879333496094,2023-09-01 23:52:07.288850,2023-09-01 23:52:14.587879,0 days 00:00:07.299029,Tanh,Tanh,10,22,22.0,0.008926643817483558,2,100,0.7085835433018945,0.0006472658247050019,COMPLETE
497,0.17935167253017426,2023-09-01 23:52:14.588194,2023-09-01 23:52:19.279474,0 days 00:00:04.691280,Tanh,Tanh,10,23,24.0,0.01730929583067311,2,100,0.450293994200771,6.211250918235668e-05,COMPLETE
498,0.1732572466135025,2023-09-01 23:52:19.279782,2023-09-01 23:52:35.614775,0 days 00:00:16.334993,Tanh,Leaky,4,22,23.0,0.013072721551401522,2,100,0.6655097476125947,0.0007114771766586654,COMPLETE
499,0.17848080396652222,2023-09-01 23:52:35.615084,2023-09-01 23:52:43.637523,0 days 00:00:08.022439,Leaky,Tanh,10,21,24.0,0.01048095799151703,2,100,0.7716459417281741,0.00011988225078949274,COMPLETE
