number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
481,0.09987594932317734,2023-09-02 14:39:32.042189,2023-09-02 14:39:38.024616,0 days 00:00:05.982427,Leaky,ReLU,10,19,21.0,0.004376037331922176,2,80,0.33221488968551993,0.00024688883326092186,COMPLETE
482,0.09598014503717422,2023-09-02 14:39:38.024922,2023-09-02 14:39:51.907987,0 days 00:00:13.883065,Leaky,Tanh,10,21,20.0,0.002572530291677926,2,100,0.6275557088401335,0.00020634062807060278,COMPLETE
483,0.0945114716887474,2023-09-02 14:39:51.908294,2023-09-02 14:40:07.764152,0 days 00:00:15.855858,Leaky,Tanh,10,21,20.0,0.003011215875065333,2,100,0.7345101722938886,0.0003318241960412117,COMPLETE
484,0.10388422012329102,2023-09-02 14:40:07.764474,2023-09-02 14:40:10.329249,0 days 00:00:02.564775,Leaky,Tanh,30,17,5.0,0.005357374553084846,2,100,0.30093288858361716,0.00018182697969932685,COMPLETE
485,0.12167982757091522,2023-09-02 14:40:10.329553,2023-09-02 14:40:14.176005,0 days 00:00:03.846452,Leaky,Tanh,12,19,18.0,0.0007198228282479557,2,100,0.21106588132069593,3.052791842689027e-05,COMPLETE
486,0.14770984649658203,2023-09-02 14:40:14.176312,2023-09-02 14:40:17.120150,0 days 00:00:02.943838,Leaky,,16,7,,0.0003063447151218768,1,100,0.2744084524081783,3.758028171330393e-05,COMPLETE
487,0.09996405243873596,2023-09-02 14:40:17.120444,2023-09-02 14:40:35.334996,0 days 00:00:18.214552,Leaky,Tanh,8,18,19.0,0.0002756768158868191,2,100,0.6854405658755405,2.5056781642924904e-05,COMPLETE
488,0.193807914853096,2023-09-02 14:40:35.335334,2023-09-02 14:40:45.437557,0 days 00:00:10.102223,Leaky,Tanh,16,16,19.0,0.07158496578489436,2,100,0.7187587828870514,5.467621293731839e-05,COMPLETE
489,0.09616497159004211,2023-09-02 14:40:45.437865,2023-09-02 14:40:55.704805,0 days 00:00:10.266940,Leaky,Sigmoid,10,17,11.0,0.0018252087515444769,2,80,0.6021523533560617,0.000250275882265921,COMPLETE
490,0.09599454700946808,2023-09-02 14:40:55.705102,2023-09-02 14:41:01.853393,0 days 00:00:06.148291,Sigmoid,Tanh,30,20,22.0,0.006442707923813128,2,100,0.7483033696440528,0.00015082511282561316,COMPLETE
491,0.09680153429508209,2023-09-02 14:41:01.853712,2023-09-02 14:41:13.987431,0 days 00:00:12.133719,Leaky,Tanh,8,24,21.0,0.002357152145237681,2,100,0.4616604836660451,0.00011138435963263359,COMPLETE
492,0.09696091711521149,2023-09-02 14:41:13.987740,2023-09-02 14:41:25.179882,0 days 00:00:11.192142,Leaky,Tanh,16,22,20.0,0.017882712467742826,2,100,0.7992233585752206,7.575237369091511e-05,COMPLETE
493,0.09781266003847122,2023-09-02 14:41:25.180186,2023-09-02 14:41:34.311475,0 days 00:00:09.131289,Leaky,Tanh,16,19,19.0,0.0012262992844372842,2,100,0.6517970127509431,2.217312841227747e-05,COMPLETE
494,0.14408937096595764,2023-09-02 14:41:34.311792,2023-09-02 14:41:40.508235,0 days 00:00:06.196443,Leaky,ReLU,12,18,18.0,0.00337168615295836,2,100,0.30988577798153727,0.02973360190163211,COMPLETE
495,0.10330212861299515,2023-09-02 14:41:40.508538,2023-09-02 14:41:45.917243,0 days 00:00:05.408705,Leaky,Tanh,8,17,21.0,0.002864383695622998,2,100,0.20243235951475258,1.628351701694303e-05,COMPLETE
496,0.0985322967171669,2023-09-02 14:41:45.917558,2023-09-02 14:41:55.656581,0 days 00:00:09.739023,Leaky,Tanh,16,19,20.0,0.010911185372278436,2,100,0.6907862770394348,3.1391986053576435e-05,COMPLETE
497,0.08484692126512527,2023-09-02 14:41:55.656897,2023-09-02 14:42:02.012483,0 days 00:00:06.355586,Leaky,Tanh,30,18,19.0,0.0041752782867902506,2,100,0.7687954855148312,4.687515112029486e-05,COMPLETE
498,0.10756156593561172,2023-09-02 14:42:02.012778,2023-09-02 14:42:05.634067,0 days 00:00:03.621289,Leaky,Tanh,30,18,18.0,0.004583414448712955,2,60,0.721032228497922,0.002020897191539148,COMPLETE
499,0.08996046334505081,2023-09-02 14:42:05.634396,2023-09-02 14:42:10.600548,0 days 00:00:04.966152,Leaky,Tanh,30,17,19.0,0.007050946869752491,2,80,0.7475152665331908,4.14887396111163e-05,COMPLETE
