number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
114,0.1119985431432724,2023-09-02 12:47:23.172205,2023-09-02 12:47:29.630885,0 days 00:00:06.458680,Tanh,Leaky,,10,20,21.0,,0.0006371613584409676,2,60,0.4928403417543947,0.00025990517168816824,COMPLETE
115,0.104243703186512,2023-09-02 12:47:29.631152,2023-09-02 12:47:33.466646,0 days 00:00:03.835494,ReLU,Leaky,,16,22,20.0,,0.0004923413487537888,2,60,0.4428428506681961,0.00018502092563390596,COMPLETE
116,0.10373678803443909,2023-09-02 12:47:33.466915,2023-09-02 12:47:36.251418,0 days 00:00:02.784503,Tanh,Tanh,,30,18,23.0,,0.0034288145298159594,2,80,0.4123239524026885,5.335974567750454e-05,COMPLETE
117,0.10192611068487167,2023-09-02 12:47:36.251724,2023-09-02 12:47:42.983805,0 days 00:00:06.732081,Tanh,Leaky,,10,19,24.0,,0.0011337979325206197,2,60,0.5133486630198828,0.00013785390991699498,COMPLETE
118,0.09754699468612671,2023-09-02 12:47:42.984077,2023-09-02 12:48:02.232611,0 days 00:00:19.248534,ReLU,Leaky,,4,21,22.0,,0.002113552636227939,2,80,0.46165073556556185,0.0011747428919839159,COMPLETE
119,0.09994138777256012,2023-09-02 12:48:02.232879,2023-09-02 12:48:08.307241,0 days 00:00:06.074362,Tanh,Leaky,,10,21,22.0,,0.0021205376104052095,2,60,0.4580735053334701,0.00012086381015194916,COMPLETE
120,0.10303579270839691,2023-09-02 12:48:08.307508,2023-09-02 12:48:40.914523,0 days 00:00:32.607015,ReLU,Leaky,,2,20,19.0,,0.0028867297526500605,2,80,0.39941508915009094,0.0002151894181550077,COMPLETE
121,0.09413909912109375,2023-09-02 12:48:40.914805,2023-09-02 12:49:00.534019,0 days 00:00:19.619214,ReLU,Leaky,,4,22,23.0,,0.0014126556696928926,2,80,0.4717993582252249,0.0011699294210006743,COMPLETE
122,0.10896646231412888,2023-09-02 12:49:00.534287,2023-09-02 12:49:18.509837,0 days 00:00:17.975550,ReLU,Leaky,,4,22,23.0,,0.0016552115991148955,2,80,0.43138228054852434,0.0015896993013945668,COMPLETE
123,0.10129141807556152,2023-09-02 12:49:18.510115,2023-09-02 12:49:38.196859,0 days 00:00:19.686744,ReLU,Leaky,,4,21,24.0,,0.0014182527244397747,2,80,0.4754265778119628,0.0011223792245601471,COMPLETE
124,0.1005740687251091,2023-09-02 12:49:38.197133,2023-09-02 12:49:57.013890,0 days 00:00:18.816757,ReLU,Leaky,,4,24,22.0,,0.0020223845497622226,2,80,0.4495895900002526,0.0006365066139624764,COMPLETE
125,0.13162356615066528,2023-09-02 12:49:57.014163,2023-09-02 12:50:14.403129,0 days 00:00:17.388966,ReLU,Sigmoid,,4,23,24.0,,0.0024766443154552436,2,80,0.4131621506127682,0.0022843330842594847,COMPLETE
126,0.10524594783782959,2023-09-02 12:50:14.403399,2023-09-02 12:50:16.820750,0 days 00:00:02.417351,Tanh,Leaky,,30,19,23.0,,0.005731988965666381,2,60,0.47354093897336935,0.0008383055255038557,COMPLETE
127,0.09943492710590363,2023-09-02 12:50:16.821032,2023-09-02 12:50:47.891723,0 days 00:00:31.070691,Tanh,Leaky,,2,17,21.0,,0.0012142756713969514,2,80,0.38381619008422924,8.529030150197465e-05,COMPLETE
128,0.09907855838537216,2023-09-02 12:50:47.892005,2023-09-02 12:50:59.922455,0 days 00:00:12.030450,ReLU,Leaky,,10,20,11.0,,0.0009040851339597087,2,100,0.556011427812545,0.0013295489743452805,COMPLETE
129,0.12389981001615524,2023-09-02 12:50:59.922762,2023-09-02 12:51:13.031552,0 days 00:00:13.108790,Tanh,Tanh,,4,18,23.0,,0.0007231680814601576,2,60,0.4278336520001852,0.0018719321433447044,COMPLETE
130,0.10033814609050751,2023-09-02 12:51:13.031822,2023-09-02 12:51:20.507198,0 days 00:00:07.475376,Leaky,ReLU,,12,22,21.0,,0.0014229832138671803,2,80,0.49775799354772216,0.0001751120177774633,COMPLETE
131,0.10058604180812836,2023-09-02 12:51:20.507467,2023-09-02 12:51:39.488685,0 days 00:00:18.981218,ReLU,Leaky,,4,22,20.0,,0.0009381181052798262,2,80,0.4567849134182198,0.0012228395617631216,COMPLETE
132,0.09817685931921005,2023-09-02 12:51:39.488958,2023-09-02 12:52:01.303044,0 days 00:00:21.814086,ReLU,Leaky,,4,23,22.0,,0.0017063762651400415,2,80,0.5219424640486245,0.0017535991542678925,COMPLETE
133,0.09829087555408478,2023-09-02 12:52:01.303310,2023-09-02 12:52:26.581692,0 days 00:00:25.278382,ReLU,Leaky,,4,23,22.0,,0.0018215026102311527,2,80,0.6064699591850967,0.0009882835019305093,COMPLETE
134,0.09776810556650162,2023-09-02 12:52:26.581966,2023-09-02 12:52:51.849125,0 days 00:00:25.267159,ReLU,Leaky,,4,23,24.0,,0.0017324398706746373,2,80,0.60725735042888,0.0005501295942785497,COMPLETE
135,0.10325904190540314,2023-09-02 12:52:51.849404,2023-09-02 12:53:13.556082,0 days 00:00:21.706678,ReLU,Leaky,,4,24,24.0,,0.0010929546188759576,2,80,0.523507412810823,0.0007566565370769974,COMPLETE
136,0.09412705153226852,2023-09-02 12:53:13.556346,2023-09-02 12:53:25.958794,0 days 00:00:12.402448,ReLU,Leaky,,8,23,23.0,,0.00363338489716621,2,80,0.5714214768018547,0.0005757577780517309,COMPLETE
137,0.09434807300567627,2023-09-02 12:53:25.959064,2023-09-02 12:53:40.080421,0 days 00:00:14.121357,ReLU,ReLU,,8,23,23.0,,0.00382583949691227,2,80,0.6429814343308768,0.0005127787775331442,COMPLETE
138,0.10328821837902069,2023-09-02 12:53:40.080699,2023-09-02 12:53:53.961197,0 days 00:00:13.880498,ReLU,ReLU,,8,23,23.0,,0.005996999234726754,2,80,0.6286882147559933,0.0005161197344087398,COMPLETE
139,0.09069662541151047,2023-09-02 12:53:53.961471,2023-09-02 12:54:08.174979,0 days 00:00:14.213508,ReLU,ReLU,,8,22,24.0,,0.003997841874800407,2,80,0.6461540208898954,0.0003178810829719995,COMPLETE
140,0.09915747493505478,2023-09-02 12:54:08.175245,2023-09-02 12:54:22.638526,0 days 00:00:14.463281,ReLU,ReLU,,8,21,24.0,,0.004108300516236011,2,80,0.6589474540686264,0.00037220021570047543,COMPLETE
141,0.10142887383699417,2023-09-02 12:54:22.638792,2023-09-02 12:54:35.410896,0 days 00:00:12.772104,ReLU,ReLU,,8,22,24.0,,0.0035772576110523436,2,80,0.5781076993387966,0.0005568127427585727,COMPLETE
142,0.09049700200557709,2023-09-02 12:54:35.411167,2023-09-02 12:54:48.733489,0 days 00:00:13.322322,ReLU,ReLU,,8,23,23.0,,0.004812945873060411,2,80,0.6076871130419123,0.00025184195945100756,COMPLETE
143,0.09433427453041077,2023-09-02 12:54:48.733758,2023-09-02 12:55:02.910165,0 days 00:00:14.176407,ReLU,ReLU,,8,23,23.0,,0.0048054398380179865,2,80,0.6467418257934427,0.00028901253969236036,COMPLETE
144,0.10476915538311005,2023-09-02 12:55:02.910434,2023-09-02 12:55:17.244119,0 days 00:00:14.333685,ReLU,ReLU,,8,23,23.0,,0.004709277371050678,2,80,0.649023951326517,0.0002815455789041574,COMPLETE
145,0.0927959531545639,2023-09-02 12:55:17.244385,2023-09-02 12:55:32.747776,0 days 00:00:15.503391,ReLU,ReLU,,8,22,23.0,,0.004534370093400725,2,80,0.7042750029525363,0.00021307543338965816,COMPLETE
146,0.09438765794038773,2023-09-02 12:55:32.748043,2023-09-02 12:55:51.233079,0 days 00:00:18.485036,ReLU,ReLU,,8,22,23.0,,0.006500120327921481,2,100,0.6749213958430259,0.0002255367480031131,COMPLETE
147,0.0953955203294754,2023-09-02 12:55:51.233349,2023-09-02 12:56:10.424310,0 days 00:00:19.190961,ReLU,ReLU,,8,24,23.0,,0.006931995762828323,2,100,0.6984484819260477,0.00023513145061800065,COMPLETE
148,0.09792666137218475,2023-09-02 12:56:10.424577,2023-09-02 12:56:29.214325,0 days 00:00:18.789748,ReLU,ReLU,,8,24,23.0,,0.006062469999538196,2,100,0.6825741705364506,0.00024270949908559815,COMPLETE
149,0.10089898854494095,2023-09-02 12:56:29.214591,2023-09-02 12:56:49.409058,0 days 00:00:20.194467,ReLU,ReLU,,8,24,24.0,,0.007393967467796883,2,100,0.7340956909520154,0.0003075234111281096,COMPLETE
150,0.09638307243585587,2023-09-02 12:56:49.409323,2023-09-02 12:57:08.516297,0 days 00:00:19.106974,ReLU,ReLU,,8,22,23.0,,0.0042181411963785245,2,100,0.7011982340429628,0.00033931861332040067,COMPLETE
151,0.10131325572729111,2023-09-02 12:57:08.516560,2023-09-02 12:57:22.255529,0 days 00:00:13.738969,ReLU,,,8,22,,,0.004180354042240892,1,100,0.6772515001616092,0.00035803510907453807,COMPLETE
152,0.0970921665430069,2023-09-02 12:57:22.255799,2023-09-02 12:57:47.131073,0 days 00:00:24.875274,ReLU,ReLU,ReLU,8,23,23.0,9.0,0.005075959124649223,3,100,0.7343940219642874,0.0004324629746709824,COMPLETE
153,0.0986291840672493,2023-09-02 12:57:47.131352,2023-09-02 12:58:11.155029,0 days 00:00:24.023677,ReLU,ReLU,ReLU,8,24,23.0,9.0,0.004993541868336602,3,100,0.7130591982097745,0.0003253839610288766,COMPLETE
154,0.10024446994066238,2023-09-02 12:58:11.155329,2023-09-02 12:58:36.018008,0 days 00:00:24.862679,ReLU,ReLU,ReLU,8,23,23.0,2.0,0.007463955653226309,3,100,0.7458597757351386,0.0003895907771139687,COMPLETE
155,0.08879300951957703,2023-09-02 12:58:36.018282,2023-09-02 12:58:57.174227,0 days 00:00:21.155945,ReLU,ReLU,ReLU,8,23,24.0,6.0,0.005253970059309983,3,100,0.6265033752343652,0.0002890124502603758,COMPLETE
156,0.10602517426013947,2023-09-02 12:58:57.174509,2023-09-02 12:59:18.098017,0 days 00:00:20.923508,ReLU,ReLU,ReLU,8,22,24.0,4.0,0.00940654832652834,3,100,0.6254869614177927,0.0002730520301467967,COMPLETE
157,0.09515488147735596,2023-09-02 12:59:18.098301,2023-09-02 12:59:39.835099,0 days 00:00:21.736798,ReLU,ReLU,ReLU,8,23,24.0,5.0,0.003430773496429667,3,100,0.6505977496970573,0.00022500860094576533,COMPLETE
158,0.09423840045928955,2023-09-02 12:59:39.835398,2023-09-02 13:00:01.680585,0 days 00:00:21.845187,ReLU,ReLU,ReLU,8,24,24.0,5.0,0.003927629534205423,3,100,0.6572716256899653,0.0002331909200486082,COMPLETE
159,0.09972304105758667,2023-09-02 13:00:01.680871,2023-09-02 13:00:23.812136,0 days 00:00:22.131265,ReLU,ReLU,ReLU,8,24,24.0,5.0,0.003824915985856958,3,100,0.6664370062154485,0.00022452724542840007,COMPLETE
160,0.09650291502475739,2023-09-02 13:00:23.812419,2023-09-02 13:00:45.219141,0 days 00:00:21.406722,ReLU,ReLU,ReLU,8,24,23.0,8.0,0.006147474593599672,3,100,0.6372462157300431,0.0002711714628018089,COMPLETE
161,0.08983391523361206,2023-09-02 13:00:45.219425,2023-09-02 13:01:08.600985,0 days 00:00:23.381560,ReLU,ReLU,ReLU,8,23,24.0,4.0,0.0032385235353228426,3,100,0.702458800054719,0.00023612231890547686,COMPLETE
162,0.09307274967432022,2023-09-02 13:01:08.601316,2023-09-02 13:01:31.813689,0 days 00:00:23.212373,ReLU,ReLU,ReLU,8,23,24.0,3.0,0.00451701475722258,3,100,0.7016745846867056,0.00023013568985457013,COMPLETE
163,0.09639293700456619,2023-09-02 13:01:31.813980,2023-09-02 13:01:54.135795,0 days 00:00:22.321815,ReLU,ReLU,ReLU,8,23,24.0,3.0,0.0032904893498114235,3,100,0.6740484974102767,0.0002492940661431423,COMPLETE
164,0.10394897311925888,2023-09-02 13:01:54.136080,2023-09-02 13:02:15.707807,0 days 00:00:21.571727,ReLU,ReLU,ReLU,8,23,24.0,1.0,0.005300965708487647,3,100,0.6410569454314407,0.00022180384981862784,COMPLETE
165,0.1009797602891922,2023-09-02 13:02:15.708095,2023-09-02 13:02:41.659541,0 days 00:00:25.951446,ReLU,ReLU,ReLU,8,23,23.0,5.0,0.004489376194028335,3,100,0.7770572065015743,0.0003050029345789385,COMPLETE
166,0.10039877146482468,2023-09-02 13:02:41.659822,2023-09-02 13:03:04.725043,0 days 00:00:23.065221,ReLU,ReLU,ReLU,8,24,10.0,4.0,0.0066122396978109555,3,100,0.7095147044829158,0.0004427177200578333,COMPLETE
167,0.09842929244041443,2023-09-02 13:03:04.725363,2023-09-02 13:03:24.996663,0 days 00:00:20.271300,ReLU,ReLU,ReLU,8,24,24.0,7.0,0.00305545129071057,3,100,0.6078002691713532,0.0002049007525002573,COMPLETE
168,0.0886111706495285,2023-09-02 13:03:24.996962,2023-09-02 13:03:46.790957,0 days 00:00:21.793995,ReLU,ReLU,ReLU,8,22,24.0,6.0,0.003663266001004692,3,100,0.6605155550778115,0.00015951307642316168,COMPLETE
169,0.1005876213312149,2023-09-02 13:03:46.791253,2023-09-02 13:04:08.418664,0 days 00:00:21.627411,ReLU,ReLU,ReLU,8,22,24.0,6.0,0.0036681001830559706,3,100,0.652360105016502,0.00026196866715598357,COMPLETE
170,0.09937936067581177,2023-09-02 13:04:08.418954,2023-09-02 13:04:31.656519,0 days 00:00:23.237565,ReLU,ReLU,ReLU,8,23,23.0,4.0,0.0051997984745509,3,100,0.692351293803024,0.0003969964026831699,COMPLETE
171,0.10637864470481873,2023-09-02 13:04:31.656803,2023-09-02 13:04:52.242137,0 days 00:00:20.585334,ReLU,ReLU,ReLU,8,23,24.0,6.0,0.007222915041591978,3,100,0.6170152256392972,0.00016079192403248556,COMPLETE
172,0.08863280713558197,2023-09-02 13:04:52.242429,2023-09-02 13:05:14.292284,0 days 00:00:22.049855,ReLU,ReLU,ReLU,8,22,23.0,10.0,0.003682887415408197,3,100,0.6623115293796599,0.00021174353495822252,COMPLETE
173,0.0973699539899826,2023-09-02 13:05:14.292573,2023-09-02 13:05:36.479900,0 days 00:00:22.187327,ReLU,ReLU,ReLU,8,22,23.0,7.0,0.004508109481548586,3,100,0.6677053438597311,0.00022009514002751596,COMPLETE
174,0.09737280756235123,2023-09-02 13:05:36.480195,2023-09-02 13:05:56.353036,0 days 00:00:19.872841,ReLU,ReLU,ReLU,8,23,24.0,10.0,0.003468603413966448,3,100,0.5880947881140417,0.0003194664267197691,COMPLETE
175,0.10180948674678802,2023-09-02 13:05:56.353327,2023-09-02 13:06:17.537819,0 days 00:00:21.184492,ReLU,ReLU,Sigmoid,8,22,23.0,3.0,0.0028951877040807247,3,100,0.6388618989395872,0.00018574020878985346,COMPLETE
176,0.09439721703529358,2023-09-02 13:06:17.538118,2023-09-02 13:06:36.495894,0 days 00:00:18.957776,ReLU,ReLU,ReLU,8,24,23.0,12.0,0.005564723108446826,3,80,0.7016615517531832,0.00014485006694360243,COMPLETE
177,0.10605216026306152,2023-09-02 13:06:36.496186,2023-09-02 13:06:55.654154,0 days 00:00:19.157968,ReLU,ReLU,ReLU,8,24,23.0,13.0,0.0054332655421337386,3,80,0.7109310344221047,0.0002486283192862723,COMPLETE
178,0.10016175359487534,2023-09-02 13:06:55.654444,2023-09-02 13:07:16.170293,0 days 00:00:20.515849,ReLU,ReLU,ReLU,8,23,23.0,5.0,0.008623766050947944,3,80,0.7632042718856098,0.00014536305255855413,COMPLETE
179,0.09122437983751297,2023-09-02 13:07:16.170581,2023-09-02 13:07:35.669028,0 days 00:00:19.498447,ReLU,ReLU,ReLU,8,24,24.0,11.0,0.0041590982667745816,3,80,0.7282160338882662,0.00020696286305614507,COMPLETE
180,0.09850908070802689,2023-09-02 13:07:35.669315,2023-09-02 13:07:55.177139,0 days 00:00:19.507824,ReLU,ReLU,ReLU,8,23,24.0,11.0,0.0041228743212128865,3,80,0.7276713984533831,0.00018976721413382385,COMPLETE
181,0.09216289967298508,2023-09-02 13:07:55.177434,2023-09-02 13:08:13.624273,0 days 00:00:18.446839,ReLU,ReLU,ReLU,8,24,24.0,12.0,0.003666069540793626,3,80,0.6839514502300453,0.0002808028253869336,COMPLETE
182,0.08930407464504242,2023-09-02 13:08:13.624565,2023-09-02 13:08:31.829304,0 days 00:00:18.204739,ReLU,ReLU,ReLU,8,24,24.0,12.0,0.003363708612931497,3,80,0.6756709656379711,0.0002862608468774905,COMPLETE
183,0.08499663323163986,2023-09-02 13:08:31.829609,2023-09-02 13:08:50.175733,0 days 00:00:18.346124,ReLU,ReLU,ReLU,8,24,24.0,12.0,0.0029873537504597094,3,80,0.684836667577736,0.0003007550928594941,COMPLETE
184,0.10558178275823593,2023-09-02 13:08:50.176021,2023-09-02 13:09:10.687967,0 days 00:00:20.511946,ReLU,ReLU,ReLU,8,24,24.0,12.0,0.004615851361616321,3,80,0.7664671151435604,0.0002950050364323895,COMPLETE
185,0.10253837704658508,2023-09-02 13:09:10.688259,2023-09-02 13:09:29.092760,0 days 00:00:18.404501,ReLU,ReLU,ReLU,8,24,24.0,11.0,0.003783435248437179,3,80,0.6835341975575118,0.00047316068795858715,COMPLETE
186,0.1019953042268753,2023-09-02 13:09:29.093048,2023-09-02 13:09:47.901273,0 days 00:00:18.808225,ReLU,ReLU,ReLU,8,8,24.0,13.0,0.003124100450273786,3,80,0.7169157281805872,0.0003570757585176148,COMPLETE
187,0.09492193162441254,2023-09-02 13:09:47.901571,2023-09-02 13:10:06.317437,0 days 00:00:18.415866,ReLU,ReLU,ReLU,8,24,23.0,12.0,0.00535113540866591,3,80,0.6812589157022966,0.0002804891810957883,COMPLETE
188,0.09616688638925552,2023-09-02 13:10:06.317726,2023-09-02 13:10:27.788926,0 days 00:00:21.471200,ReLU,ReLU,Sigmoid,8,24,24.0,10.0,0.00424014846992656,3,80,0.7961299500997541,0.0004056887240535933,COMPLETE
189,0.09719273447990417,2023-09-02 13:10:27.789213,2023-09-02 13:10:47.998545,0 days 00:00:20.209332,ReLU,ReLU,Leaky,8,23,24.0,13.0,0.002724414588888764,3,80,0.7403508862247501,0.00031850079201232935,COMPLETE
190,0.10099034756422043,2023-09-02 13:10:47.998839,2023-09-02 13:11:04.841808,0 days 00:00:16.842969,ReLU,ReLU,ReLU,8,24,23.0,14.0,0.0061566347170459255,3,80,0.624534477434651,0.00016874948409015313,COMPLETE
191,0.08882596343755722,2023-09-02 13:11:04.842118,2023-09-02 13:11:22.593076,0 days 00:00:17.750958,ReLU,ReLU,ReLU,8,22,23.0,11.0,0.003600433675322063,3,80,0.664913446705583,0.0002086975159726907,COMPLETE
192,0.09964556246995926,2023-09-02 13:11:22.593366,2023-09-02 13:11:40.246930,0 days 00:00:17.653564,ReLU,ReLU,ReLU,8,22,22.0,11.0,0.003507102279718576,3,80,0.6576918046986581,0.00020268519409668602,COMPLETE
193,0.09376505762338638,2023-09-02 13:11:40.247222,2023-09-02 13:11:58.814678,0 days 00:00:18.567456,ReLU,ReLU,ReLU,8,23,24.0,11.0,0.00463064120824069,3,80,0.693109968300402,0.0002662780556991968,COMPLETE
194,0.09440143406391144,2023-09-02 13:11:58.814969,2023-09-02 13:12:14.886318,0 days 00:00:16.071349,ReLU,ReLU,ReLU,8,22,24.0,10.0,0.004829001914122791,3,80,0.5988839165165472,0.00027029222726880875,COMPLETE
195,0.09024128317832947,2023-09-02 13:12:14.886611,2023-09-02 13:12:31.731214,0 days 00:00:16.844603,ReLU,ReLU,ReLU,8,23,24.0,9.0,0.003029273210234177,3,80,0.6277158300138619,0.00035550711629738933,COMPLETE
196,0.09616148471832275,2023-09-02 13:12:31.731508,2023-09-02 13:12:48.711212,0 days 00:00:16.979704,ReLU,ReLU,ReLU,8,23,24.0,9.0,0.0029027336080100314,3,80,0.636263204930409,0.0003244534217125211,COMPLETE
197,0.09671392291784286,2023-09-02 13:12:48.711510,2023-09-02 13:13:05.541570,0 days 00:00:16.830060,ReLU,ReLU,ReLU,8,23,24.0,11.0,0.003934695655147593,3,80,0.6242003989155092,0.00039573883299850684,COMPLETE
198,0.10583745688199997,2023-09-02 13:13:05.541866,2023-09-02 13:13:23.963944,0 days 00:00:18.422078,Sigmoid,ReLU,ReLU,8,23,24.0,10.0,0.0030723252449856115,3,80,0.6604041283711426,0.0004804018976694847,COMPLETE
199,0.0976000502705574,2023-09-02 13:13:23.964243,2023-09-02 13:13:40.063241,0 days 00:00:16.098998,ReLU,ReLU,ReLU,8,23,24.0,12.0,0.0038302788845594495,3,80,0.5960844972247155,0.00036002827676821016,COMPLETE
200,0.08244156092405319,2023-09-02 13:13:40.063544,2023-09-02 13:14:00.100121,0 days 00:00:20.036577,ReLU,ReLU,ReLU,8,22,23.0,8.0,0.002486351710811711,3,80,0.7503864360489152,0.000289385755689591,COMPLETE
201,0.09669305384159088,2023-09-02 13:14:00.100416,2023-09-02 13:14:19.532763,0 days 00:00:19.432347,ReLU,ReLU,ReLU,8,22,23.0,8.0,0.002502781882252563,3,80,0.727588567347578,0.0002805878967744857,COMPLETE
202,0.09140703827142715,2023-09-02 13:14:19.533065,2023-09-02 13:14:39.649506,0 days 00:00:20.116441,ReLU,ReLU,ReLU,8,23,23.0,8.0,0.0032036664831073874,3,80,0.7461689092753839,0.000242000969926785,COMPLETE
203,0.09025423228740692,2023-09-02 13:14:39.649823,2023-09-02 13:15:00.182201,0 days 00:00:20.532378,ReLU,ReLU,ReLU,8,22,24.0,8.0,0.003146226402427892,3,80,0.7623465657266598,0.0002472059514473776,COMPLETE
204,0.09899488091468811,2023-09-02 13:15:00.182545,2023-09-02 13:15:20.669858,0 days 00:00:20.487313,ReLU,ReLU,ReLU,8,22,24.0,8.0,0.0025869383783377266,3,80,0.7606710280676856,0.0002092233739482801,COMPLETE
205,0.09891161322593689,2023-09-02 13:15:20.670188,2023-09-02 13:15:42.330187,0 days 00:00:21.659999,ReLU,ReLU,ReLU,8,21,24.0,9.0,0.00316797422864964,3,80,0.7979344084314192,0.00023676409016519913,COMPLETE
206,0.09750159829854965,2023-09-02 13:15:42.330505,2023-09-02 13:16:02.475512,0 days 00:00:20.145007,ReLU,Sigmoid,ReLU,8,22,24.0,7.0,0.0023920597940192447,3,80,0.7463650480040612,0.0002527198299846926,COMPLETE
207,0.09058544784784317,2023-09-02 13:16:02.475814,2023-09-02 13:16:21.264564,0 days 00:00:18.788750,ReLU,ReLU,ReLU,8,24,24.0,8.0,0.003380790426830996,3,80,0.6990051260050946,0.0003396032553235601,COMPLETE
208,0.0951748937368393,2023-09-02 13:16:21.264869,2023-09-02 13:16:40.444292,0 days 00:00:19.179423,ReLU,ReLU,ReLU,8,22,23.0,8.0,0.0033490460955618515,3,80,0.7018481637337676,0.0003463873033802965,COMPLETE
209,0.09197117388248444,2023-09-02 13:16:40.444606,2023-09-02 13:17:00.835531,0 days 00:00:20.390925,ReLU,ReLU,ReLU,8,23,24.0,9.0,0.0028668755920845633,3,80,0.7606147255338783,0.00018065820882466483,COMPLETE
210,0.09129047393798828,2023-09-02 13:17:00.835842,2023-09-02 13:17:20.985609,0 days 00:00:20.149767,ReLU,ReLU,ReLU,8,23,24.0,9.0,0.002993196053420801,3,80,0.7638403165257054,0.00017858615679171552,COMPLETE
211,0.09680626541376114,2023-09-02 13:17:20.985901,2023-09-02 13:17:40.917326,0 days 00:00:19.931425,ReLU,ReLU,ReLU,8,23,24.0,9.0,0.0027168338031737346,3,80,0.7693105128239337,0.00017736325623000056,COMPLETE
212,0.09562316536903381,2023-09-02 13:17:40.917626,2023-09-02 13:17:59.979887,0 days 00:00:19.062261,ReLU,ReLU,ReLU,8,24,24.0,10.0,0.0031428961612240025,3,80,0.7358455211164032,0.00016335386450106747,COMPLETE
213,0.0941779762506485,2023-09-02 13:17:59.980183,2023-09-02 13:18:20.002191,0 days 00:00:20.022008,ReLU,ReLU,ReLU,8,23,24.0,8.0,0.003471749950172061,3,80,0.7659054331269806,0.00021094301357415675,COMPLETE
214,0.09696346521377563,2023-09-02 13:18:20.002488,2023-09-02 13:18:38.805692,0 days 00:00:18.803204,ReLU,ReLU,ReLU,8,23,23.0,9.0,0.0045085763870611195,3,80,0.7173980236628279,0.00018758943669784425,COMPLETE
215,0.08905208110809326,2023-09-02 13:18:38.805999,2023-09-02 13:18:56.689562,0 days 00:00:17.883563,ReLU,ReLU,ReLU,8,24,24.0,7.0,0.0023891570818705466,3,80,0.6844905425380975,0.00027723839575030315,COMPLETE
216,0.09887515753507614,2023-09-02 13:18:56.689849,2023-09-02 13:19:06.860039,0 days 00:00:10.170190,ReLU,ReLU,ReLU,16,24,24.0,7.0,0.0024560854602126603,3,80,0.7437911597095143,0.0002678820025428636,COMPLETE
217,0.0909997895359993,2023-09-02 13:19:06.860342,2023-09-02 13:19:24.707108,0 days 00:00:17.846766,ReLU,ReLU,ReLU,8,24,24.0,8.0,0.0026902449918733812,3,80,0.6895388806280115,0.00013350659427804074,COMPLETE
218,0.09127639979124069,2023-09-02 13:19:24.707409,2023-09-02 13:19:45.447036,0 days 00:00:20.739627,Leaky,ReLU,ReLU,8,24,24.0,8.0,0.002297769393371005,3,80,0.7934893790053245,0.0001267155165796755,COMPLETE
219,0.09358206391334534,2023-09-02 13:19:45.447327,2023-09-02 13:20:05.048743,0 days 00:00:19.601416,ReLU,ReLU,ReLU,8,24,24.0,8.0,0.0023475288395323982,3,80,0.7608005020495077,0.00012610466557314346,COMPLETE
220,0.099458709359169,2023-09-02 13:20:05.049047,2023-09-02 13:20:26.018216,0 days 00:00:20.969169,Leaky,ReLU,ReLU,8,24,23.0,7.0,0.0028492025072078975,3,80,0.7940603414575989,0.00014960767449318776,COMPLETE
221,0.10233644396066666,2023-09-02 13:20:26.018508,2023-09-02 13:20:44.739640,0 days 00:00:18.721132,Leaky,ReLU,ReLU,8,24,24.0,8.0,0.0022683536449077334,3,80,0.7219712876851223,0.0001880119899431191,COMPLETE
222,0.10105375945568085,2023-09-02 13:20:44.739950,2023-09-02 13:21:02.329718,0 days 00:00:17.589768,ReLU,ReLU,ReLU,8,24,24.0,6.0,0.002950557193625369,3,80,0.6796394279822929,0.00012844226289826686,COMPLETE
223,0.09088145941495895,2023-09-02 13:21:02.330021,2023-09-02 13:21:21.451192,0 days 00:00:19.121171,Leaky,ReLU,ReLU,8,24,24.0,9.0,0.0027850114968255165,3,80,0.71161349797802,0.0001506120159474358,COMPLETE
224,0.08958936482667923,2023-09-02 13:21:21.451493,2023-09-02 13:21:42.599020,0 days 00:00:21.147527,Leaky,ReLU,ReLU,8,24,24.0,9.0,0.0022328402532434673,3,80,0.7968610100915207,0.00016081843676921635,COMPLETE
225,0.0834667906165123,2023-09-02 13:21:42.599313,2023-09-02 13:22:02.973311,0 days 00:00:20.373998,Leaky,ReLU,ReLU,8,24,24.0,9.0,0.002154914030555922,3,80,0.780759785671861,0.00010655775237053686,COMPLETE
226,0.09710235893726349,2023-09-02 13:22:02.973605,2023-09-02 13:22:23.314365,0 days 00:00:20.340760,Leaky,Tanh,ReLU,8,24,24.0,9.0,0.0020446177761887924,3,80,0.7859898990562134,0.0001234417503665748,COMPLETE
227,0.08637507259845734,2023-09-02 13:22:23.314680,2023-09-02 13:22:43.042012,0 days 00:00:19.727332,Leaky,ReLU,ReLU,8,24,24.0,8.0,0.0022250818972015117,3,80,0.7595719827612903,0.00011213231016598955,COMPLETE
228,0.0936463251709938,2023-09-02 13:22:43.042316,2023-09-02 13:23:03.815548,0 days 00:00:20.773232,Leaky,ReLU,ReLU,8,24,23.0,8.0,0.002078539456742619,3,80,0.7964842940919726,0.00011094200642541048,COMPLETE
