number,value,datetime_start,datetime_complete,duration,params_a_1,params_a_2,params_a_3,params_batch_size,params_l_1,params_l_2,params_l_3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,user_attrs_mse,user_attrs_r2,state
381,0.2105979472398758,2023-10-31 18:21:49.614206,2023-10-31 18:21:50.885087,0 days 00:00:01.270881,Leaky,Tanh,,48,14,23.0,,0.02611190822164638,2,476,0.19996367494779005,1.6933689228913148e-05,154.76144404371246,tensor(0.2106),tensor(0.7379),COMPLETE
382,0.15018917620182037,2023-10-31 18:21:50.885464,2023-10-31 18:21:54.445269,0 days 00:00:03.559805,Leaky,Sigmoid,,46,15,22.0,,0.05369612985777852,2,405,0.7720659537914474,1.1470848826799314e-05,91.49896430498288,tensor(0.1502),tensor(0.8145),COMPLETE
383,0.15025337040424347,2023-10-31 18:21:54.445636,2023-10-31 18:21:57.218731,0 days 00:00:02.773095,Leaky,Sigmoid,,51,16,24.0,,0.007447567392145874,2,462,0.565289082283791,2.44434110540952e-05,84.03924657978537,tensor(0.1503),tensor(0.8535),COMPLETE
384,0.171858549118042,2023-10-31 18:21:57.219135,2023-10-31 18:22:00.926232,0 days 00:00:03.707097,Leaky,Sigmoid,,49,15,21.0,,0.0809367363035664,2,483,0.7076897658050987,1.5180352904051175e-05,122.31194122188086,tensor(0.1719),tensor(0.8340),COMPLETE
385,0.13958212733268738,2023-10-31 18:22:00.926606,2023-10-31 18:22:04.037870,0 days 00:00:03.111264,Leaky,Sigmoid,,45,14,20.0,,0.019677684713389192,2,456,0.5905809903164733,2.0846624700007716e-05,72.4023913667913,tensor(0.1396),tensor(0.8543),COMPLETE
386,0.16801446676254272,2023-10-31 18:22:04.038246,2023-10-31 18:22:05.210176,0 days 00:00:01.171930,Leaky,Sigmoid,,52,13,23.0,,0.032229428004633555,2,291,0.35202598132837104,6.631293815931727e-05,192.68292529968053,tensor(0.1680),tensor(0.8183),COMPLETE
387,0.17702552676200867,2023-10-31 18:22:05.210588,2023-10-31 18:22:06.023892,0 days 00:00:00.813304,Leaky,Sigmoid,,65,15,24.0,,0.041337625452844196,2,250,0.3193324927674529,4.036439771607588e-05,120.54911010742188,tensor(0.1770),tensor(0.7970),COMPLETE
388,0.13672186434268951,2023-10-31 18:22:06.024286,2023-10-31 18:22:08.834979,0 days 00:00:02.810693,Leaky,Sigmoid,,44,16,22.0,,0.015213360277932091,2,312,0.773738538221644,1.0164907770155565e-05,70.93790922409448,tensor(0.1367),tensor(0.8704),COMPLETE
389,0.1594761162996292,2023-10-31 18:22:08.835390,2023-10-31 18:22:12.654435,0 days 00:00:03.819045,Leaky,Sigmoid,,48,14,23.0,,0.0004564306887494242,2,466,0.7388626892187123,1.348098017524219e-05,106.47934262844626,tensor(0.1595),tensor(0.8542),COMPLETE
390,0.1604669839143753,2023-10-31 18:22:12.654812,2023-10-31 18:22:14.076909,0 days 00:00:01.422097,Leaky,Sigmoid,,55,12,24.0,,0.022808987990371784,2,382,0.3330171912796568,2.7760559781155906e-05,398.99728745066056,tensor(0.1605),tensor(0.8092),COMPLETE
391,0.14749480783939362,2023-10-31 18:22:14.077293,2023-10-31 18:22:17.891155,0 days 00:00:03.813862,Leaky,Sigmoid,,60,15,22.0,,0.0018214440639100344,2,499,0.799914671558814,1.8727451552358783e-05,88.54428920096052,tensor(0.1475),tensor(0.8546),COMPLETE
392,0.1477767676115036,2023-10-31 18:22:17.891566,2023-10-31 18:22:21.950613,0 days 00:00:04.059047,Leaky,Sigmoid,,46,14,23.0,,0.010091298610480073,2,474,0.7489717721358075,0.0027462377857067925,96.44467504316242,tensor(0.1478),tensor(0.8604),COMPLETE
393,0.18742190301418304,2023-10-31 18:22:21.951004,2023-10-31 18:22:24.901994,0 days 00:00:02.950990,Sigmoid,Sigmoid,,57,16,7.0,,0.017578047927056244,2,436,0.7023331436494372,0.0009945375064523813,174.60528410465346,tensor(0.1874),tensor(0.8382),COMPLETE
394,0.21160943806171417,2023-10-31 18:22:24.902403,2023-10-31 18:22:25.822083,0 days 00:00:00.919680,Leaky,Sigmoid,,50,13,24.0,,0.06476599315850091,2,449,0.16164588692900558,1.6614681342238377e-05,114.44792000275677,tensor(0.2116),tensor(0.7589),COMPLETE
395,0.221736878156662,2023-10-31 18:22:25.822489,2023-10-31 18:22:27.115105,0 days 00:00:01.292616,Tanh,Sigmoid,,43,15,23.0,,0.026274563215656854,2,489,0.18349805121734372,0.0005975582640898456,212.28314904835082,tensor(0.2217),tensor(0.7727),COMPLETE
396,0.2047635167837143,2023-10-31 18:22:27.115505,2023-10-31 18:22:28.476592,0 days 00:00:01.361087,Leaky,Sigmoid,,47,14,15.0,,0.004535114178672123,2,460,0.2278250602549817,2.275578935262009e-05,152.8661573327106,tensor(0.2048),tensor(0.7940),COMPLETE
397,0.14871308207511902,2023-10-31 18:22:28.476967,2023-10-31 18:22:31.066894,0 days 00:00:02.589927,Leaky,Sigmoid,,53,15,24.0,,0.01269315562354251,2,320,0.7715065012589808,0.0019957613085931723,92.9326103925705,tensor(0.1487),tensor(0.8632),COMPLETE
398,0.2522641718387604,2023-10-31 18:22:31.067264,2023-10-31 18:22:31.612302,0 days 00:00:00.545038,Leaky,Sigmoid,ReLU,36,16,23.0,7.0,0.03550230548947297,3,235,0.11780814787169243,1.3490473104358085e-05,421.12947309778093,tensor(0.2523),tensor(0.7692),COMPLETE
399,0.16741596162319183,2023-10-31 18:22:31.612716,2023-10-31 18:22:35.359939,0 days 00:00:03.747223,Leaky,Sigmoid,,45,13,21.0,,0.04800341091126729,2,480,0.6576806058758483,0.004093200418573874,108.87822081247965,tensor(0.1674),tensor(0.8328),COMPLETE
400,0.16878539323806763,2023-10-31 18:22:35.360309,2023-10-31 18:22:37.700405,0 days 00:00:02.340096,Leaky,,,49,17,,,0.019960079528234767,1,469,0.546169056942715,2.940178846645515e-05,78.63925026118882,tensor(0.1688),tensor(0.8232),COMPLETE
401,0.13484574854373932,2023-10-31 18:22:37.700796,2023-10-31 18:22:41.659458,0 days 00:00:03.958662,Leaky,Sigmoid,,42,14,22.0,,0.029558465218339196,2,443,0.722239599156409,2.004929454427933e-05,88.12565338961427,tensor(0.1348),tensor(0.8674),COMPLETE
402,0.15294308960437775,2023-10-31 18:22:41.659858,2023-10-31 18:22:43.030724,0 days 00:00:01.370866,Leaky,Sigmoid,,51,15,24.0,,0.014424582322379427,2,268,0.45145571676055046,5.270885433374588e-05,89.90716182651805,tensor(0.1529),tensor(0.8368),COMPLETE
403,0.15985247492790222,2023-10-31 18:22:43.031140,2023-10-31 18:22:45.991114,0 days 00:00:02.959974,ReLU,Tanh,,55,15,23.0,,0.006521034970623827,2,454,0.6260894435917589,9.260150951756563e-05,91.30840256140621,tensor(0.1599),tensor(0.8282),COMPLETE
404,0.16223806142807007,2023-10-31 18:22:45.991488,2023-10-31 18:22:47.730116,0 days 00:00:01.738628,Leaky,Sigmoid,,47,14,24.0,,0.023794199187476772,2,328,0.44072693465244894,1.548278397346464e-05,87.48867611768769,tensor(0.1622),tensor(0.8190),COMPLETE
405,0.1374858021736145,2023-10-31 18:22:47.730503,2023-10-31 18:22:51.255742,0 days 00:00:03.525239,Leaky,Sigmoid,,58,16,22.0,,0.01067047274479783,2,465,0.7998255885679881,3.6381162960645686e-05,65.4284192321121,tensor(0.1375),tensor(0.8554),COMPLETE
406,0.1793525516986847,2023-10-31 18:22:51.256110,2023-10-31 18:22:55.426873,0 days 00:00:04.170763,Leaky,Sigmoid,,44,3,23.0,,0.016492812931909937,2,485,0.745306318154564,0.0008659074657925203,95.95944149371275,tensor(0.1794),tensor(0.8340),COMPLETE
407,0.17110683023929596,2023-10-31 18:22:55.427243,2023-10-31 18:22:57.086452,0 days 00:00:01.659209,Leaky,Leaky,,52,15,24.0,,0.04267079359651567,2,500,0.2922711226259928,1.268381279101339e-05,101.61377937316894,tensor(0.1711),tensor(0.8016),COMPLETE
408,0.20205546915531158,2023-10-31 18:22:57.086825,2023-10-31 18:22:58.341373,0 days 00:00:01.254548,Leaky,Sigmoid,,49,14,21.0,,0.034351620744721846,2,418,0.23520206010186206,0.0007621809989561667,263.05716614061566,tensor(0.2021),tensor(0.7842),COMPLETE
409,0.4265013337135315,2023-10-31 18:22:58.341765,2023-10-31 18:23:02.038120,0 days 00:00:03.696355,Leaky,Sigmoid,,46,16,23.0,,9.16554707039841e-05,2,472,0.6885123436630486,2.414642932742388e-05,173.2543659210205,tensor(0.4265),tensor(0.6321),COMPLETE
410,0.1943000704050064,2023-10-31 18:23:02.038507,2023-10-31 18:23:05.096651,0 days 00:00:03.058144,Leaky,Sigmoid,,11,13,24.0,,0.00825972070894711,2,308,0.2564647695719202,0.0003834674869131764,112.14672046512753,tensor(0.1943),tensor(0.7971),COMPLETE
411,0.1680561900138855,2023-10-31 18:23:05.097071,2023-10-31 18:23:07.396766,0 days 00:00:02.299695,Leaky,Sigmoid,,39,15,22.0,,0.019918225301419675,2,450,0.37595602181339877,4.497719516010901e-05,230.03405944824217,tensor(0.1681),tensor(0.8110),COMPLETE
412,0.1388351023197174,2023-10-31 18:23:07.397161,2023-10-31 18:23:10.861531,0 days 00:00:03.464370,Leaky,Sigmoid,,62,14,24.0,,0.027951467226673864,2,491,0.772239992573916,0.0009512092738711149,84.9105869456367,tensor(0.1388),tensor(0.8696),COMPLETE
413,0.1435185968875885,2023-10-31 18:23:10.861911,2023-10-31 18:23:13.600874,0 days 00:00:02.738963,Leaky,Sigmoid,,42,15,23.0,,0.0009159764543544208,2,284,0.799482048434117,1.694809845886978e-05,79.77901495006722,tensor(0.1435),tensor(0.8583),COMPLETE
414,0.141060009598732,2023-10-31 18:23:13.601245,2023-10-31 18:23:17.115048,0 days 00:00:03.513803,Leaky,Sigmoid,,48,16,23.0,,0.012259983468290669,2,429,0.7443550069592025,1.0912304193713345e-05,65.46119360934883,tensor(0.1411),tensor(0.8657),COMPLETE
415,0.1408921629190445,2023-10-31 18:23:17.115427,2023-10-31 18:23:20.927130,0 days 00:00:03.811703,Leaky,Leaky,,44,12,24.0,,0.023733246299258815,2,461,0.7135738454208822,0.00012932873448003702,84.72475944734188,tensor(0.1409),tensor(0.8714),COMPLETE
416,0.25752848386764526,2023-10-31 18:23:20.927533,2023-10-31 18:23:21.622786,0 days 00:00:00.695253,Leaky,Sigmoid,,82,14,22.0,,0.017998721046043893,2,479,0.13200296325550773,2.1877502244979317e-05,107.91264359189474,tensor(0.2575),tensor(0.7366),COMPLETE
417,0.15276944637298584,2023-10-31 18:23:21.623179,2023-10-31 18:23:28.645469,0 days 00:00:07.022290,Sigmoid,Sigmoid,,21,15,24.0,,0.0028607932338054073,2,442,0.7646144173893125,1.0050113621573552e-05,90.58524491668287,tensor(0.1528),tensor(0.8592),COMPLETE
418,0.1980331391096115,2023-10-31 18:23:28.645855,2023-10-31 18:23:29.190397,0 days 00:00:00.544542,Leaky,Sigmoid,,50,17,23.0,,0.05310173822046342,2,225,0.17402327147192315,0.0016603394627504279,148.91220024956598,tensor(0.1980),tensor(0.7540),COMPLETE
419,0.2237817347049713,2023-10-31 18:23:29.190772,2023-10-31 18:23:30.459770,0 days 00:00:01.268998,Tanh,Sigmoid,,54,14,22.0,,0.03175840855517344,2,458,0.24064155415415026,5.963405062501924e-05,714.144429302632,tensor(0.2238),tensor(0.7451),COMPLETE
420,0.1384398192167282,2023-10-31 18:23:30.460164,2023-10-31 18:23:34.466972,0 days 00:00:04.006808,Leaky,Sigmoid,,46,15,24.0,,0.015282298946609315,2,474,0.7307728687435747,3.141978935769749e-05,77.84909289396262,tensor(0.1384),tensor(0.8642),COMPLETE
421,0.37430182099342346,2023-10-31 18:23:34.467341,2023-10-31 18:23:35.478502,0 days 00:00:01.011161,Leaky,Sigmoid,,68,16,23.0,,0.0003430747083228452,2,396,0.26238502680983544,0.0002089377060775038,164.97123454315494,tensor(0.3743),tensor(0.6195),COMPLETE
422,0.19285134971141815,2023-10-31 18:23:35.478872,2023-10-31 18:23:37.765399,0 days 00:00:02.286527,Leaky,Sigmoid,,59,13,23.0,,0.038841036543737405,2,299,0.7999969493318471,0.006043821440677908,108.91382486604927,tensor(0.1929),tensor(0.7955),COMPLETE
423,0.13653670251369476,2023-10-31 18:23:37.765818,2023-10-31 18:23:41.915024,0 days 00:00:04.149206,Leaky,Sigmoid,,48,15,24.0,,0.0007229375924927597,2,490,0.7618396747918439,1.4327753174983083e-05,87.62399301334304,tensor(0.1365),tensor(0.8733),COMPLETE
424,0.15316231548786163,2023-10-31 18:23:41.915412,2023-10-31 18:23:45.369848,0 days 00:00:03.454436,Leaky,Leaky,,56,14,18.0,,0.021314956233882246,2,469,0.7658465250895505,1.816453385485382e-05,78.46609384825489,tensor(0.1532),tensor(0.8426),COMPLETE
425,0.16068211197853088,2023-10-31 18:23:45.370216,2023-10-31 18:23:47.510983,0 days 00:00:02.140767,Leaky,Sigmoid,,52,15,24.0,,0.09189894328745812,2,452,0.4198516572628193,2.6103880489152973e-05,89.90726010145339,tensor(0.1607),tensor(0.8190),COMPLETE
426,0.2104392647743225,2023-10-31 18:23:47.511351,2023-10-31 18:23:48.659323,0 days 00:00:01.147972,Leaky,Tanh,,79,14,22.0,,0.009818417891894398,2,439,0.27801360303244266,0.00039318327392914295,113.58912940231706,tensor(0.2104),tensor(0.7678),COMPLETE
427,0.23564563691616058,2023-10-31 18:23:48.659692,2023-10-31 18:23:49.197196,0 days 00:00:00.537504,ReLU,Sigmoid,,41,16,23.0,,0.017761356854306628,2,318,0.10512814323090626,1.2669531024117182e-05,531.445205256624,tensor(0.2356),tensor(0.7481),COMPLETE
428,0.14894457161426544,2023-10-31 18:23:49.197578,2023-10-31 18:23:52.527347,0 days 00:00:03.329769,Leaky,Sigmoid,,38,13,21.0,,0.026465780487812795,2,462,0.5271045409946362,1.9230652820952072e-05,85.87236818916354,tensor(0.1489),tensor(0.8310),COMPLETE
429,0.4268351197242737,2023-10-31 18:23:52.527722,2023-10-31 18:23:57.352472,0 days 00:00:04.824750,Leaky,Sigmoid,,33,16,24.0,,7.255060737323758e-05,2,482,0.6817056830501532,4.090509479185987e-05,163.24821480082278,tensor(0.4268),tensor(0.6270),COMPLETE
430,0.1516554206609726,2023-10-31 18:23:57.352858,2023-10-31 18:23:59.528273,0 days 00:00:02.175415,Leaky,Sigmoid,,45,15,23.0,,0.0013433276719573579,2,256,0.7280169382221627,1.6706100587962068e-05,78.43240609765053,tensor(0.1517),tensor(0.8667),COMPLETE
431,0.23900137841701508,2023-10-31 18:23:59.528677,2023-10-31 18:24:03.570799,0 days 00:00:04.042122,Leaky,Sigmoid,,47,14,22.0,,0.01301339413295339,2,474,0.7690978431779529,0.020139960125533398,120.8336593048482,tensor(0.2390),tensor(0.7788),COMPLETE
432,0.15824460983276367,2023-10-31 18:24:03.571205,2023-10-31 18:24:07.282195,0 days 00:00:03.710990,Leaky,Sigmoid,,43,15,9.0,,0.003924523783568925,2,449,0.7029044850534285,2.7941705178150813e-05,81.93961482058654,tensor(0.1582),tensor(0.8574),COMPLETE
433,0.15564610064029694,2023-10-31 18:24:07.282589,2023-10-31 18:24:09.882356,0 days 00:00:02.599767,Leaky,Leaky,,50,13,24.0,,0.04706334492083479,2,494,0.48290581133929306,2.1982958441458154e-05,87.05911574576065,tensor(0.1556),tensor(0.8196),COMPLETE
434,0.1663362830877304,2023-10-31 18:24:09.882756,2023-10-31 18:24:11.960891,0 days 00:00:02.078135,Leaky,Sigmoid,,53,17,23.0,,0.005346623503858019,2,466,0.39923202840730115,3.52340293714705e-05,88.0797246679216,tensor(0.1663),tensor(0.8327),COMPLETE
435,0.2109280377626419,2023-10-31 18:24:11.961266,2023-10-31 18:24:13.185163,0 days 00:00:01.223897,Leaky,Sigmoid,,45,14,24.0,,0.06718766440452097,2,459,0.19959033666842757,1.4495406023991327e-05,146.15104652022484,tensor(0.2109),tensor(0.7808),COMPLETE
436,0.14737015962600708,2023-10-31 18:24:13.185565,2023-10-31 18:24:15.793181,0 days 00:00:02.607616,Leaky,Sigmoid,,57,15,20.0,,0.03281110575775487,2,331,0.7986837778880542,1.2108047887732056e-05,74.15038660285695,tensor(0.1474),tensor(0.8267),COMPLETE
437,0.14754052460193634,2023-10-31 18:24:15.793566,2023-10-31 18:24:19.713817,0 days 00:00:03.920251,Leaky,Sigmoid,,48,16,23.0,,0.02370179309905573,2,479,0.7430779356258385,0.00010381246128544482,75.70543948593617,tensor(0.1475),tensor(0.8553),COMPLETE
438,0.17960253357887268,2023-10-31 18:24:19.714219,2023-10-31 18:24:20.712246,0 days 00:00:00.998027,Leaky,Sigmoid,,40,13,22.0,,0.0153004904789073,2,204,0.35267839416703617,1.8229587487186284e-05,175.2494690091002,tensor(0.1796),tensor(0.7990),COMPLETE
439,0.15517640113830566,2023-10-31 18:24:20.712683,2023-10-31 18:24:23.448231,0 days 00:00:02.735548,Leaky,Sigmoid,,60,14,21.0,,0.008720073499964653,2,435,0.6560594472092225,0.00048044690888474913,66.29281379436624,tensor(0.1552),tensor(0.8468),COMPLETE
440,0.1360684484243393,2023-10-31 18:24:23.448627,2023-10-31 18:24:27.628487,0 days 00:00:04.179860,Leaky,Sigmoid,,43,15,24.0,,0.019248676229106355,2,450,0.771428447968712,0.00015923844539625023,74.49518522474501,tensor(0.1361),tensor(0.8640),COMPLETE
441,0.48310160636901855,2023-10-31 18:24:27.628887,2023-10-31 18:24:31.433998,0 days 00:00:03.805111,Leaky,Leaky,,50,16,23.0,,2.2939348291735125e-05,2,488,0.7269045262943367,6.577112864683805e-05,152.45768517353497,tensor(0.4831),tensor(0.5753),COMPLETE
442,0.29591378569602966,2023-10-31 18:24:31.434390,2023-10-31 18:24:33.516848,0 days 00:00:02.082458,Sigmoid,Sigmoid,,55,15,22.0,,0.0006050868045626982,2,278,0.7557182123776772,2.2499406814890988e-05,168.41435837231094,tensor(0.2959),tensor(0.7215),COMPLETE
443,0.4487876296043396,2023-10-31 18:24:33.517212,2023-10-31 18:24:35.716531,0 days 00:00:02.199319,Tanh,Sigmoid,,47,14,24.0,,0.0001609995821033699,2,470,0.38929476683826436,0.00024121497316960755,203.45426845144718,tensor(0.4488),tensor(0.5425),COMPLETE
444,0.1410074383020401,2023-10-31 18:24:35.716957,2023-10-31 18:24:39.931212,0 days 00:00:04.214255,Leaky,Sigmoid,,44,14,12.0,,0.011341129557988938,2,458,0.7994093144384581,4.8243586353397706e-05,75.9643271333786,tensor(0.1410),tensor(0.8510),COMPLETE
445,0.17790760099887848,2023-10-31 18:24:39.931590,2023-10-31 18:24:41.050720,0 days 00:00:01.119130,Leaky,Sigmoid,,46,11,23.0,,0.03669362919579437,2,307,0.2868142388362029,1.5344073999990357e-05,96.41629368785149,tensor(0.1779),tensor(0.8109),COMPLETE
446,0.16979113221168518,2023-10-31 18:24:41.051133,2023-10-31 18:24:44.313371,0 days 00:00:03.262238,Leaky,Sigmoid,,51,15,22.0,,0.028716814811614377,2,443,0.6960053115550118,3.07874949952984e-05,94.1697478800272,tensor(0.1698),tensor(0.8380),COMPLETE
447,0.14395709335803986,2023-10-31 18:24:44.313749,2023-10-31 18:24:46.982900,0 days 00:00:02.669151,Leaky,Sigmoid,,49,16,24.0,,0.013875043235710253,2,325,0.7415421508154805,2.4850862930087447e-05,68.76966109055739,tensor(0.1440),tensor(0.8582),COMPLETE
448,0.16700132191181183,2023-10-31 18:24:46.983279,2023-10-31 18:24:49.363236,0 days 00:00:02.379957,Leaky,Sigmoid,,53,12,24.0,,0.0218701527950549,2,499,0.4411956942177952,1.1708382315946137e-05,86.63313339325134,tensor(0.1670),tensor(0.8204),COMPLETE
449,0.5597831606864929,2023-10-31 18:24:49.363611,2023-10-31 18:24:53.727311,0 days 00:00:04.363700,Leaky,Sigmoid,,45,14,23.0,,0.05525782702167603,2,481,0.7758522317322091,0.07528747357568699,171.26501680560517,tensor(0.5598),tensor(0.4803),COMPLETE
450,0.18713140487670898,2023-10-31 18:24:53.727705,2023-10-31 18:24:54.819403,0 days 00:00:01.091698,Leaky,Leaky,,35,17,23.0,,0.01702645758991432,2,290,0.24555839064610802,1.951358654521126e-05,1131.1243136701912,tensor(0.1871),tensor(0.7909),COMPLETE
451,0.14859744906425476,2023-10-31 18:24:54.819785,2023-10-31 18:24:57.702752,0 days 00:00:02.882967,Leaky,Tanh,,72,15,24.0,,0.04189683372396261,2,465,0.714981989383318,0.001269357179512836,99.40719168058006,tensor(0.1486),tensor(0.8553),COMPLETE
452,0.17452430725097656,2023-10-31 18:24:57.703144,2023-10-31 18:24:59.045247,0 days 00:00:01.342103,Leaky,Sigmoid,,58,16,21.0,,0.02639087997572616,2,357,0.3453029241948861,0.002142750218119149,170.24917337540484,tensor(0.1745),tensor(0.7931),COMPLETE
453,0.20243552327156067,2023-10-31 18:24:59.045627,2023-10-31 18:25:00.816612,0 days 00:00:01.770985,Leaky,Sigmoid,,42,13,22.0,,0.0004081205041922011,2,453,0.30065936370228896,1.4864373572378788e-05,135.7134834272709,tensor(0.2024),tensor(0.7861),COMPLETE
454,0.13466611504554749,2023-10-31 18:25:00.816985,2023-10-31 18:25:04.944241,0 days 00:00:04.127256,Leaky,Sigmoid,,47,14,24.0,,0.03133844865461391,2,468,0.7720725455977382,1.0214279848581881e-05,75.84736784095438,tensor(0.1347),tensor(0.8132),COMPLETE
455,0.14497050642967224,2023-10-31 18:25:04.944631,2023-10-31 18:25:09.412927,0 days 00:00:04.468296,Leaky,Sigmoid,,37,15,16.0,,0.006984502153044322,2,426,0.7998482511122491,0.0005760484475795917,79.735745837431,tensor(0.1450),tensor(0.8552),COMPLETE
456,0.2310446947813034,2023-10-31 18:25:09.413348,2023-10-31 18:25:10.495540,0 days 00:00:01.082192,ReLU,Sigmoid,,40,14,23.0,,0.0020383934032730355,2,477,0.14117481882326893,3.6652134074010846e-05,156.0267324707543,tensor(0.2310),tensor(0.7648),COMPLETE
457,0.14263920485973358,2023-10-31 18:25:10.495932,2023-10-31 18:25:13.704864,0 days 00:00:03.208932,Leaky,ReLU,Tanh,55,15,24.0,14.0,0.011448300906652933,3,490,0.5071740439192388,2.650443661785781e-05,78.3345907873037,tensor(0.1426),tensor(0.8351),COMPLETE
458,0.17836029827594757,2023-10-31 18:25:13.705261,2023-10-31 18:25:15.133626,0 days 00:00:01.428365,Leaky,Sigmoid,,63,13,23.0,,0.020942136247761978,2,445,0.3237175327501844,1.8019303380417256e-05,113.04368010103033,tensor(0.1784),tensor(0.7865),COMPLETE
459,0.15049105882644653,2023-10-31 18:25:15.134012,2023-10-31 18:25:17.588983,0 days 00:00:02.454971,Leaky,Sigmoid,,49,16,22.0,,0.014174344433057732,2,335,0.6690484574389964,7.983032696788117e-05,87.05767769884707,tensor(0.1505),tensor(0.8599),COMPLETE
460,0.20783764123916626,2023-10-31 18:25:17.589350,2023-10-31 18:25:18.799966,0 days 00:00:01.210616,Leaky,Leaky,,51,14,23.0,,0.024118764923354463,2,462,0.20540093894568137,0.000893680883956172,131.26034471586152,tensor(0.2078),tensor(0.7491),COMPLETE
461,0.16899721324443817,2023-10-31 18:25:18.800367,2023-10-31 18:25:21.022790,0 days 00:00:02.222423,Leaky,Sigmoid,,43,17,24.0,,0.017254970456968336,2,456,0.37380579353127275,1.2806989688005645e-05,231.20062704253615,tensor(0.1690),tensor(0.7943),COMPLETE
462,0.14530743658542633,2023-10-31 18:25:21.023169,2023-10-31 18:25:24.440339,0 days 00:00:03.417170,Leaky,Sigmoid,,46,15,24.0,,0.04268163652223298,2,475,0.6281572461179176,5.320177291743307e-05,95.98406902112458,tensor(0.1453),tensor(0.8480),COMPLETE
463,0.14781026542186737,2023-10-31 18:25:24.440723,2023-10-31 18:25:26.553699,0 days 00:00:02.112976,Leaky,Sigmoid,,48,16,23.0,,0.0011272000726783124,2,318,0.5880354910075641,2.132667863928525e-05,97.0474463648766,tensor(0.1478),tensor(0.8534),COMPLETE
464,0.5306199789047241,2023-10-31 18:25:26.554081,2023-10-31 18:25:30.418919,0 days 00:00:03.864838,Leaky,Sigmoid,,53,13,23.0,,3.73043792959769e-05,2,500,0.7432765234468182,1.6611535810136013e-05,138.3772124481201,tensor(0.5306),tensor(0.5130),COMPLETE
465,0.1450340300798416,2023-10-31 18:25:30.419311,2023-10-31 18:25:33.139404,0 days 00:00:02.720093,Leaky,Sigmoid,,31,15,22.0,,0.0053944276329995966,2,244,0.7176585870909474,4.177575992690658e-05,82.85602788456151,tensor(0.1450),tensor(0.8693),COMPLETE
466,0.1627013236284256,2023-10-31 18:25:33.139829,2023-10-31 18:25:34.643249,0 days 00:00:01.503420,Tanh,Sigmoid,,57,14,21.0,,0.009963416748492838,2,269,0.5359942613696964,3.161145338448486e-05,89.11471838401596,tensor(0.1627),tensor(0.8419),COMPLETE
467,0.15621979534626007,2023-10-31 18:25:34.643637,2023-10-31 18:25:36.408280,0 days 00:00:01.764643,Sigmoid,Sigmoid,,45,15,19.0,,0.07387108458301139,2,300,0.49023904276715774,1.285731200734807e-05,78.37488154093424,tensor(0.1562),tensor(0.8401),COMPLETE
468,0.2501314580440521,2023-10-31 18:25:36.408658,2023-10-31 18:25:37.838124,0 days 00:00:01.429466,Leaky,Sigmoid,,50,14,8.0,,0.0005712112222816473,2,435,0.2633653203122776,2.488284169390059e-05,166.79990411517264,tensor(0.2501),tensor(0.7471),COMPLETE
469,0.19181595742702484,2023-10-31 18:25:37.838506,2023-10-31 18:25:39.249650,0 days 00:00:01.411144,Leaky,Leaky,,42,16,24.0,,0.020046924356773937,2,486,0.22043406474158633,1.0010868565941547e-05,118.75634716960138,tensor(0.1918),tensor(0.7826),COMPLETE
470,0.14286553859710693,2023-10-31 18:25:39.250056,2023-10-31 18:25:40.620433,0 days 00:00:01.370377,Leaky,Sigmoid,,59,13,22.0,,0.0355311174107994,2,186,0.7517777377146997,0.00037506445076615085,85.19731439569945,tensor(0.1429),tensor(0.8601),COMPLETE
471,0.13846378028392792,2023-10-31 18:25:40.620823,2023-10-31 18:25:44.865898,0 days 00:00:04.245075,Leaky,Sigmoid,,44,12,23.0,,0.003232442594195485,2,470,0.7687610583608014,1.5228725531354781e-05,77.6969592966932,tensor(0.1385),tensor(0.8717),COMPLETE
472,0.15367135405540466,2023-10-31 18:25:44.866287,2023-10-31 18:25:48.209278,0 days 00:00:03.342991,Leaky,Sigmoid,,52,15,24.0,,0.026590755217100345,2,453,0.689198772463429,2.0724418708101326e-05,106.28273752983043,tensor(0.1537),tensor(0.8586),COMPLETE
473,0.1437051147222519,2023-10-31 18:25:48.209683,2023-10-31 18:25:52.575153,0 days 00:00:04.365470,Leaky,Tanh,,39,14,23.0,,0.004524573671906604,2,460,0.7331369079141846,1.8015682614108474e-05,83.98650962166164,tensor(0.1437),tensor(0.8697),COMPLETE
474,0.14851848781108856,2023-10-31 18:25:52.575564,2023-10-31 18:25:56.697909,0 days 00:00:04.122345,Leaky,Sigmoid,,48,15,24.0,,0.05935165918565545,2,482,0.7742938401801006,0.0010508489175103347,94.78947396496025,tensor(0.1485),tensor(0.8539),COMPLETE
475,0.1496286541223526,2023-10-31 18:25:56.698294,2023-10-31 18:26:00.056375,0 days 00:00:03.358081,ReLU,Sigmoid,,41,15,1.0,,0.008215751420687227,2,350,0.7980650412941074,2.996590797085036e-05,93.0466930934361,tensor(0.1496),tensor(0.8532),COMPLETE
476,0.15201807022094727,2023-10-31 18:26:00.056756,2023-10-31 18:26:03.219730,0 days 00:00:03.162974,Leaky,Sigmoid,,55,16,21.0,,0.013192830176379965,2,444,0.7069368316151181,1.4410563609646247e-05,97.38364187017217,tensor(0.1520),tensor(0.8522),COMPLETE
