number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
456,0.20906317234039307,2023-09-03 10:36:50.472166,2023-09-03 10:37:15.163325,0 days 00:00:24.691159,ReLU,Tanh,Sigmoid,2,12,4.0,19.0,0.005245345858930788,3,80,0.7712545118365912,1.8854861590318347e-05,COMPLETE
457,0.25662103295326233,2023-09-03 10:37:15.163658,2023-09-03 10:37:21.027932,0 days 00:00:05.864274,ReLU,Tanh,,8,19,1.0,,9.99698703034338e-05,2,100,0.6799681867566951,4.8415356772757547e-05,COMPLETE
458,0.25840795040130615,2023-09-03 10:37:21.028251,2023-09-03 10:37:22.609457,0 days 00:00:01.581206,ReLU,Leaky,ReLU,12,17,7.0,17.0,0.00412805483927951,3,100,0.20056359583023678,0.00012323756097343906,COMPLETE
459,0.2464269995689392,2023-09-03 10:37:22.609795,2023-09-03 10:37:23.702692,0 days 00:00:01.092897,ReLU,Tanh,Tanh,8,13,12.0,18.0,0.008167879190843367,3,40,0.23999910450710216,0.005432283599981179,COMPLETE
460,0.1873135268688202,2023-09-03 10:37:23.703025,2023-09-03 10:37:30.579589,0 days 00:00:06.876564,ReLU,Leaky,ReLU,8,18,5.0,19.0,0.015022949180730206,3,100,0.6447255682805877,1.3730481928464834e-05,COMPLETE
461,0.22137793898582458,2023-09-03 10:37:30.579931,2023-09-03 10:37:42.736685,0 days 00:00:12.156754,ReLU,Tanh,,4,21,13.0,,0.0064287242755626224,2,100,0.7316784785293192,0.0002682217814332915,COMPLETE
462,0.33195605874061584,2023-09-03 10:37:42.737018,2023-09-03 10:37:47.083752,0 days 00:00:04.346734,Leaky,Sigmoid,ReLU,8,11,5.0,9.0,7.172941793265466e-05,3,100,0.40503060631970184,0.0049578653810301515,COMPLETE
463,0.1910480111837387,2023-09-03 10:37:47.084081,2023-09-03 10:37:53.660749,0 days 00:00:06.576668,ReLU,Tanh,Sigmoid,8,17,10.0,18.0,0.0002586509487168686,3,80,0.7715080058691889,0.0003576232707365664,COMPLETE
464,0.23996080458164215,2023-09-03 10:37:53.661094,2023-09-03 10:37:57.272689,0 days 00:00:03.611595,ReLU,Leaky,ReLU,10,18,2.0,17.0,0.005297192334843085,3,60,0.7048225511860715,0.027785893198877216,COMPLETE
465,0.9774042963981628,2023-09-03 10:37:57.273027,2023-09-03 10:38:27.415598,0 days 00:00:30.142571,ReLU,Tanh,ReLU,2,19,14.0,22.0,0.09497868436597645,3,100,0.7422972904160123,2.33624876273766e-05,COMPLETE
466,0.19147595763206482,2023-09-03 10:38:27.415936,2023-09-03 10:38:33.134260,0 days 00:00:05.718324,ReLU,Leaky,,8,20,11.0,,0.0027733542891040406,2,100,0.6674212349002462,0.00018429859311610723,COMPLETE
467,0.233836367726326,2023-09-03 10:38:33.134583,2023-09-03 10:38:38.221941,0 days 00:00:05.087358,ReLU,Tanh,ReLU,8,12,6.0,20.0,0.0007254998466542262,3,100,0.4845382737156951,3.210755272232811e-05,COMPLETE
468,0.22028154134750366,2023-09-03 10:38:38.222271,2023-09-03 10:38:40.214683,0 days 00:00:01.992412,ReLU,ReLU,,8,13,9.0,,0.0010250417361021746,2,40,0.5807887051985141,1.5923652949573543e-05,COMPLETE
469,0.1946215033531189,2023-09-03 10:38:40.215001,2023-09-03 10:38:46.747404,0 days 00:00:06.532403,ReLU,Tanh,Sigmoid,8,10,5.0,19.0,0.003535731820366706,3,100,0.6188863259707773,6.384167045682077e-05,COMPLETE
470,0.2385512739419937,2023-09-03 10:38:46.747750,2023-09-03 10:38:52.780443,0 days 00:00:06.032693,ReLU,Leaky,ReLU,8,11,3.0,21.0,0.004523469569972168,3,80,0.7129364777400421,0.0022878932373664286,COMPLETE
471,0.1738239973783493,2023-09-03 10:38:52.780785,2023-09-03 10:39:24.660328,0 days 00:00:31.879543,ReLU,Tanh,ReLU,2,18,4.0,20.0,0.0021088971957062682,3,100,0.7986850859478404,0.0010932751629010667,COMPLETE
472,0.21439363062381744,2023-09-03 10:39:24.660662,2023-09-03 10:39:27.610322,0 days 00:00:02.949660,ReLU,Leaky,ReLU,8,12,9.0,3.0,0.019100254700634717,3,100,0.2773909902273417,0.00022195744430267283,COMPLETE
473,0.3113485872745514,2023-09-03 10:39:27.610666,2023-09-03 10:39:33.852674,0 days 00:00:06.242008,Tanh,Tanh,,4,15,10.0,,1.5670191096394823e-05,2,100,0.382128287622434,0.0005714265674202111,COMPLETE
474,0.2071765810251236,2023-09-03 10:39:33.853014,2023-09-03 10:39:37.733062,0 days 00:00:03.880048,ReLU,Tanh,Sigmoid,10,10,12.0,17.0,0.011809658482024083,3,60,0.7558463693634604,0.0008488929732175399,COMPLETE
475,0.18960829079151154,2023-09-03 10:39:37.733387,2023-09-03 10:39:45.133362,0 days 00:00:07.399975,Leaky,Sigmoid,ReLU,8,19,11.0,23.0,0.009411525367685657,3,100,0.6881171089404293,0.00013902996182411348,COMPLETE
476,0.17482513189315796,2023-09-03 10:39:45.133696,2023-09-03 10:39:52.733354,0 days 00:00:07.599658,ReLU,Leaky,ReLU,8,17,6.0,18.0,0.007068240528937566,3,100,0.7296851204762802,8.340019893191419e-05,COMPLETE
477,0.1836097687482834,2023-09-03 10:39:52.733682,2023-09-03 10:39:55.979525,0 days 00:00:03.245843,ReLU,Tanh,ReLU,8,18,4.0,19.0,0.0015033294339731366,3,40,0.7732699285188778,2.531515206445895e-05,COMPLETE
478,0.22524498403072357,2023-09-03 10:39:55.979863,2023-09-03 10:39:57.338837,0 days 00:00:01.358974,Sigmoid,Leaky,,30,13,8.0,,0.005733814130625694,2,80,0.6324596904543763,0.0012980118838798586,COMPLETE
479,0.17350101470947266,2023-09-03 10:39:57.339164,2023-09-03 10:40:04.621820,0 days 00:00:07.282656,ReLU,Tanh,Sigmoid,8,11,13.0,20.0,0.0038407556944441965,3,100,0.6987453737058804,3.7962782451921445e-05,COMPLETE
480,0.19727201759815216,2023-09-03 10:40:04.622158,2023-09-03 10:40:20.543815,0 days 00:00:15.921657,ReLU,,,2,16,,,0.008360708364532926,1,100,0.6573136547742676,1.730554603880748e-05,COMPLETE
481,0.2267523556947708,2023-09-03 10:40:20.544123,2023-09-03 10:40:22.764687,0 days 00:00:02.220564,ReLU,Tanh,ReLU,16,19,17.0,21.0,0.002988558606546851,3,100,0.3778574600093127,0.0035387654680888244,COMPLETE
482,0.18777328729629517,2023-09-03 10:40:22.765031,2023-09-03 10:40:27.444886,0 days 00:00:04.679855,ReLU,Leaky,ReLU,8,12,5.0,18.0,0.004652655550019565,3,60,0.7447130630639163,0.0028012793866775535,COMPLETE
483,0.2222486287355423,2023-09-03 10:40:27.445210,2023-09-03 10:40:29.354306,0 days 00:00:01.909096,ReLU,ReLU,,8,18,11.0,,0.006401491352004613,2,100,0.21852099345879406,0.00028237807993618247,COMPLETE
484,0.31608161330223083,2023-09-03 10:40:29.354619,2023-09-03 10:40:36.902969,0 days 00:00:07.548350,ReLU,Tanh,ReLU,8,2,12.0,24.0,0.013171179866157056,3,100,0.7181016558937733,5.2968659421407464e-05,COMPLETE
485,0.20316147804260254,2023-09-03 10:40:36.903297,2023-09-03 10:40:42.177156,0 days 00:00:05.273859,ReLU,Leaky,Tanh,10,8,9.0,19.0,0.010638396003371868,3,80,0.7720484566848673,0.0004299735544943687,COMPLETE
486,0.1947556585073471,2023-09-03 10:40:42.177494,2023-09-03 10:40:47.692295,0 days 00:00:05.514801,ReLU,Tanh,Sigmoid,8,17,15.0,18.0,0.005083406095153012,3,100,0.5212330340473572,1.210817007450728e-05,COMPLETE
487,0.3130895793437958,2023-09-03 10:40:47.692639,2023-09-03 10:40:56.510446,0 days 00:00:08.817807,ReLU,Tanh,,2,12,10.0,,3.0439423245611997e-05,2,40,0.6892243375465813,0.00018360683739036295,COMPLETE
488,0.22804760932922363,2023-09-03 10:40:56.510777,2023-09-03 10:41:00.010575,0 days 00:00:03.499798,ReLU,Leaky,ReLU,8,19,2.0,22.0,0.007628964369507375,3,100,0.32964763275225006,2.082182399020315e-05,COMPLETE
489,0.19233593344688416,2023-09-03 10:41:00.010903,2023-09-03 10:41:08.467887,0 days 00:00:08.456984,ReLU,Tanh,ReLU,8,18,7.0,19.0,0.003934081339301309,3,100,0.7992638033481226,0.0018919725763682591,COMPLETE
490,0.24245811998844147,2023-09-03 10:41:08.468218,2023-09-03 10:41:14.877028,0 days 00:00:06.408810,Leaky,Sigmoid,ReLU,4,11,4.0,10.0,0.0005420336337179418,3,100,0.313291566567372,7.122670918297952e-05,COMPLETE
491,0.24080364406108856,2023-09-03 10:41:14.877359,2023-09-03 10:41:18.063397,0 days 00:00:03.186038,ReLU,Leaky,Sigmoid,12,13,1.0,20.0,0.003266138845211824,3,60,0.7411355910167141,0.00011061500876399597,COMPLETE
492,0.18558870255947113,2023-09-03 10:41:18.063716,2023-09-03 10:41:22.122981,0 days 00:00:04.059265,ReLU,Tanh,,8,17,6.0,,0.005799617767299236,2,80,0.5952785399945028,3.0223818458190102e-05,COMPLETE
493,0.1853300780057907,2023-09-03 10:41:22.123309,2023-09-03 10:41:28.989988,0 days 00:00:06.866679,ReLU,Tanh,ReLU,8,20,22.0,16.0,0.0021729524201833956,3,100,0.6564464892806565,0.0002184871881635032,COMPLETE
494,0.24870969355106354,2023-09-03 10:41:28.990342,2023-09-03 10:41:30.179587,0 days 00:00:01.189245,ReLU,Leaky,ReLU,8,19,3.0,19.0,0.00015943054868917928,3,100,0.10735882918439388,0.000665633635453115,COMPLETE
495,0.19208937883377075,2023-09-03 10:41:30.179912,2023-09-03 10:41:34.006598,0 days 00:00:03.826686,ReLU,Tanh,ReLU,10,18,12.0,17.0,0.004718519694802631,3,100,0.4350412757272693,0.0003261335240068052,COMPLETE
496,0.188182070851326,2023-09-03 10:41:34.006942,2023-09-03 10:41:58.223505,0 days 00:00:24.216563,ReLU,Leaky,,2,11,5.0,,0.0013233846108818355,2,100,0.7663282573366313,0.0015685488752359756,COMPLETE
497,0.23329904675483704,2023-09-03 10:41:58.223841,2023-09-03 10:41:59.330903,0 days 00:00:01.107062,Tanh,ReLU,Sigmoid,8,22,5.0,21.0,0.0017696229833268746,3,40,0.25151798775287815,0.0025586065876853194,COMPLETE
498,0.29615911841392517,2023-09-03 10:41:59.331230,2023-09-03 10:42:06.788238,0 days 00:00:07.457008,ReLU,Tanh,ReLU,8,12,11.0,18.0,2.3903428846481267e-05,3,100,0.7153838250560397,4.512521692612197e-05,COMPLETE
499,0.19029724597930908,2023-09-03 10:42:06.788573,2023-09-03 10:42:11.450662,0 days 00:00:04.662089,ReLU,Tanh,,8,19,14.0,,0.00689499077008382,2,80,0.6775174487754329,0.0002557146883416055,COMPLETE
